,ds,yhat_lower,yhat_upper,yhat
0,1960-01-01,99.6104564603315,99.61100482181018,99.61072926869878
1,1961-01-01,99.6203841746226,99.62089424500154,99.62064190224714
2,1962-01-01,99.63044033994929,99.63096099910707,99.63068936252807
3,1963-01-01,99.64041756393014,99.64094766838971,99.6406778933934
4,1964-01-01,99.65036170195094,99.65086683547861,99.65061058016803
5,1965-01-01,99.66023609538341,99.66078643771388,99.66050289131769
6,1966-01-01,99.67026902636796,99.6707690078942,99.67053008472575
7,1967-01-01,99.68026390306675,99.68079770448277,99.6805349941841
8,1968-01-01,99.69022854018397,99.69072954821603,99.6904840595519
9,1969-01-01,99.70017664585959,99.70069665598723,99.70042980923303
10,1970-01-01,99.71008219956757,99.71060436696467,99.7103372682456
11,1971-01-01,99.72013898104167,99.72066610475142,99.72039874548652
12,1972-01-01,99.73022102149628,99.73075061649587,99.73046722670679
13,1973-01-01,99.74003073706115,99.74058219214042,99.74030249567768
14,1974-01-01,99.74995591680282,99.75047993875458,99.75022579601256
15,1975-01-01,99.76003058381669,99.7605639220616,99.76030311457582
16,1976-01-01,99.77010925860435,99.77061643778379,99.77036995702615
17,1977-01-01,99.77992367279434,99.7804697426948,99.78020358273744
18,1978-01-01,99.7898613919755,99.79040918502892,99.79012089530872
19,1979-01-01,99.79992605587563,99.80046668198244,99.80019222610832
20,1980-01-01,99.81003825608566,99.8105608467942,99.81029659822033
21,1981-01-01,99.81989767930975,99.82043303313216,99.82016785641426
22,1982-01-01,99.8297924636054,99.83032740592441,99.8300657432055
23,1983-01-01,99.83983776514481,99.84038759726681,99.84011764822546
24,1984-01-01,99.84985816264711,99.85038593590578,99.8501255923473
25,1985-01-01,99.8597829538289,99.86032168803213,99.86004978484605
26,1986-01-01,99.86984048050809,99.8703692829131,99.87010877249575
27,1987-01-01,99.87986379066506,99.88040060129697,99.88013066096543
28,1988-01-01,99.88983317864849,99.89035873683468,99.89009670534398
29,1989-01-01,99.89970259354578,99.90024750332203,99.89997797610903
30,1990-01-01,99.90971280024633,99.91024271609074,99.90999415929765
31,1991-01-01,99.91973954152783,99.92029997619107,99.9200316575334
32,1992-01-01,99.92975739115201,99.93027858465501,99.93001331167882
33,1993-01-01,99.9396698919615,99.94021275377057,99.93994372000942
34,1994-01-01,99.94975402145485,99.95028175865312,99.95000890650746
35,1995-01-01,99.9597823197702,99.96031750431911,99.9600364660753
36,1996-01-01,99.96973976168252,99.9702778600371,99.97000818155419
37,1997-01-01,99.97967939407421,99.98019654573747,99.9799491791849
38,1998-01-01,99.98976829596464,99.99030674640423,99.99002492605156
39,1999-01-01,99.99968454114408,100.00021909556853,99.99994908639667
40,2000-01-01,99.99984457826505,100.00037043722479,100.00010168809848
41,2001-01-01,99.99973979522082,100.00025923516525,99.99999391075683
42,2002-01-01,99.99965657419308,100.00017890041208,99.9999095898396
43,2003-01-01,99.99970609579253,100.00023559113033,99.99997928715001
44,2004-01-01,99.99984738742685,100.00038619476513,100.00013373080888
45,2005-01-01,99.99974919498287,100.00028339536834,100.00002780047164
46,2006-01-01,99.99953029111214,100.00008466956247,99.99980877329924
47,2007-01-01,99.99948061685684,100.00000936702833,99.99974376435708
48,2008-01-01,99.99962544850831,100.00015068227404,99.99989748873783
49,2009-01-01,99.99952557809974,100.00006516136375,99.99979083715121
50,2010-01-01,99.99958312018823,100.00011092305945,99.99984638739431
51,2011-01-01,99.99978894419627,100.00032715530597,100.00005595586505
52,2012-01-01,99.99995898539453,100.00047549683052,100.00020968024646
53,2013-01-01,99.99983507481133,100.00035613973179,100.00010302866015
54,2014-01-01,99.99989378792455,100.00043649459094,100.00015857890392
55,2015-01-01,100.0000849422864,100.00063835799646,100.00036814737491
56,2016-01-01,100.00026301712711,100.00080112060766,100.00052187175501
57,2017-01-01,100.00014323757445,100.00068740729144,100.00041522016986
58,2018-01-01,100.00021079642846,100.00072697241555,100.00047077041289
59,2019-01-01,100.00043396647256,100.000939233916,100.00068033888596
60,2020-01-01,100.00058552650358,100.00111959389203,100.00083406326404
61,2021-01-01,100.0003847078409,100.0010893983662,100.00072741167968
62,2022-01-01,100.0000029309935,100.00147729636768,100.00078296192231
63,2023-01-01,99.99942149557477,100.00242142829137,100.00099253039336
64,2024-01-01,99.99851930393122,100.00342012300662,100.00114625477548
65,2025-01-01,99.99710646846415,100.00453825010894,100.00103960318772
66,2026-01-01,99.99601192852963,100.00596306188334,100.00109515343188
67,2027-01-01,99.99489695844518,100.00766076405355,100.00130472190456
68,2028-01-01,99.99364183009472,100.0089812257883,100.00145844628322
69,2029-01-01,99.99224587185167,100.01088820016658,100.00135179469822
70,2030-01-01,99.99087502833008,100.01286702979196,100.0014073449406
