,ds,yhat_lower,yhat_upper,yhat
0,1960-01-01,95.07414072395045,95.15628273122066,95.11641679417085
1,1961-01-01,95.17652580435474,95.26219415701001,95.22031835990995
2,1962-01-01,95.2742519819547,95.35181472610557,95.31279554505228
3,1963-01-01,95.36110805227766,95.43929328239787,95.40234292274435
4,1964-01-01,95.46022332203616,95.54241064691637,95.49923392456093
5,1965-01-01,95.56117200767531,95.64220003194337,95.60313549117578
6,1966-01-01,95.65193288777573,95.73576829001847,95.69561267718683
7,1967-01-01,95.74210603598023,95.82762390802466,95.78517799148084
8,1968-01-01,95.84067316260476,95.92388898080219,95.8820869298933
9,1969-01-01,95.94365644323928,96.02948472225529,95.98604759228472
10,1970-01-01,96.03844477377022,96.11982638764772,96.0790287621713
11,1971-01-01,96.13025754177444,96.2066089048071,96.16908012415477
12,1972-01-01,96.22391700455435,96.30960930865723,96.26647591756566
13,1973-01-01,96.32954391392431,96.41233400852532,96.37088365835683
14,1974-01-01,96.42518336306625,96.50565147799911,96.46418811704307
15,1975-01-01,96.51216664863819,96.59917143339948,96.55456276782516
16,1976-01-01,96.6081341927519,96.69550758875243,96.65245511286822
17,1977-01-01,96.71538463537621,96.80071397919423,96.75736076570709
18,1978-01-01,96.81384685146902,96.89440203368046,96.85114183962042
19,1979-01-01,96.90098376139899,96.9869614042048,96.9419931056305
20,1980-01-01,96.99946171950766,97.08186559990327,97.04020955925641
21,1981-01-01,97.10628183746181,97.1859148701169,97.14544020864737
22,1982-01-01,97.19753056606413,97.280312649829,97.23956371400874
23,1983-01-01,97.28726625661648,97.37273993990163,97.3307574114506
24,1984-01-01,97.38613825882646,97.47067419509261,97.42935769904774
25,1985-01-01,97.49013194547251,97.5779233938462,97.53500973408035
26,1986-01-01,97.58930456098558,97.67068803055598,97.62923260580841
27,1987-01-01,97.67760091604718,97.76282476503552,97.72088676708105
28,1988-01-01,97.77792644850844,97.85798427888002,97.81988455249646
29,1989-01-01,97.88544716076042,97.97005344448016,97.92606868212214
30,1990-01-01,97.9788500126983,98.06275790931676,98.02082219461599
31,1991-01-01,98.07000857445212,98.15170209808795,98.1130921035333
32,1992-01-01,98.17107787215282,98.25612967951484,98.2127056365634
33,1993-01-01,98.2757114889268,98.3607182762848,98.3193386227922
34,1994-01-01,98.37439408707057,98.45524523311809,98.41453976554708
35,1995-01-01,98.4655271791106,98.54873703092235,98.50691220347231
36,1996-01-01,98.56721418606446,98.64873465449395,98.60662826545108
37,1997-01-01,98.66981003196081,98.7530988643772,98.71336263210058
38,1998-01-01,98.76714673857867,98.84842685896368,98.80866487823178
39,1999-01-01,98.8574665212857,98.94170677071023,98.90103731213428
40,2000-01-01,98.95849429312105,99.0415896824843,99.00068236318174
41,2001-01-01,99.06395427551921,99.15042912679517,99.10734552401442
42,2002-01-01,99.1615444596371,99.24323235230004,99.20167994162533
43,2003-01-01,99.25007716320309,99.33357579095181,99.29308455137749
44,2004-01-01,99.35152639665539,99.43399670052159,99.39140595430258
45,2005-01-01,99.4542207489157,99.53584690726993,99.49674184050627
46,2006-01-01,99.63214134576555,99.71113707687239,99.67015779350879
47,2007-01-01,99.79842691392001,99.88219099156464,99.84064393850102
48,2008-01-01,99.81743978135182,99.90047464925917,99.85876142822734
49,2009-01-01,99.84080341540448,99.92733212522994,99.88367366452862
50,2010-01-01,99.8571530658193,99.9363255842203,99.8973773380217
51,2011-01-01,99.86389201175388,99.95150119336932,99.90815120364755
52,2012-01-01,99.88532819725823,99.96931993486623,99.92626869333785
53,2013-01-01,99.90902464849566,99.99419698716122,99.95118092964275
54,2014-01-01,99.92429459212576,100.00603809288745,99.96488460309043
55,2015-01-01,99.93526924798599,100.01454132094044,99.975658468707
56,2016-01-01,99.95225430318841,100.0334714425036,99.99377595845161
57,2017-01-01,99.97609226614917,100.06091784763446,100.01868819470201
58,2018-01-01,99.99344660177846,100.07516038404287,100.03239186819505
59,2019-01-01,100.00214918376224,100.08346882968698,100.04316573371506
60,2020-01-01,100.01910477084137,100.10382209849138,100.06128322354778
61,2021-01-01,100.0463625369801,100.1280277349258,100.08619545975289
62,2022-01-01,100.0530598965171,100.14265898041383,100.09989913327581
63,2023-01-01,100.05931438083007,100.16218132986982,100.11067299888522
64,2024-01-01,100.06887373792041,100.19288620541674,100.12879048855137
65,2025-01-01,100.0789151110884,100.22948949786203,100.15370272492353
66,2026-01-01,100.07912164094442,100.26772068883653,100.16740639834624
67,2027-01-01,100.06234150174161,100.30536212414953,100.17818026388571
68,2028-01-01,100.05555702533384,100.3366134187415,100.1962977536964
69,2029-01-01,100.05800667026979,100.39343170632303,100.22120998992632
70,2030-01-01,100.05593944016135,100.42935345457744,100.23491366346566
