,ds,yhat_lower,yhat_upper,yhat
0,1960-01-01,419.92392134819636,1510.3740924059773,953.9171703467656
1,1961-01-01,343.48779168149406,1362.1393239283218,866.5133910843163
2,1962-01-01,393.59049292424015,1456.723154897125,920.8749795267477
3,1963-01-01,455.2861992224457,1530.6107538026044,985.6906476449273
4,1964-01-01,509.4041374323875,1592.0164089034133,1060.9188871350289
5,1965-01-01,452.17383803896377,1492.0583042747242,973.5151078731292
6,1966-01-01,502.394597465143,1576.631229744425,1027.8766963160817
7,1967-01-01,572.946340311752,1626.5147979484104,1092.6923644506735
8,1968-01-01,620.377099104199,1683.8277053689048,1167.9206039572146
9,1969-01-01,528.660914942927,1620.537341586742,1080.516824707761
10,1970-01-01,580.5950978347978,1708.3716717385475,1134.8784131640205
11,1971-01-01,691.9904104230645,1740.4973439462892,1199.6940813031101
12,1972-01-01,721.3926519311728,1812.406255841727,1274.9223208118322
13,1973-01-01,660.370751060081,1750.128558290825,1187.5185415610497
14,1974-01-01,726.7533976776144,1806.7936802345382,1241.8801300061018
15,1975-01-01,784.764129311537,1836.1044975125076,1306.6957981340497
16,1976-01-01,865.7926495136417,1921.1403665513153,1381.924037639741
17,1977-01-01,714.7280432355167,1812.1453061595394,1294.5202583859334
18,1978-01-01,774.4216482564278,1846.8280205106932,1348.8818468560664
19,1979-01-01,855.3411209080627,1933.1606648932502,1413.6975150091462
20,1980-01-01,939.3219828561989,2058.0987660250494,1488.9257545295745
21,1981-01-01,883.5339967639161,1957.1568990367332,1401.521975290485
22,1982-01-01,923.9901818359122,2000.238060298825,1455.8835637564284
23,1983-01-01,1000.1149846459581,2085.519935597262,1520.6992319052829
24,1984-01-01,1056.656327355647,2137.527525823949,1595.9274714429937
25,1985-01-01,1007.3043960859981,2047.161401802858,1508.523692288569
26,1986-01-01,1054.8125559491114,2068.8067076765496,1562.8852808386605
27,1987-01-01,1110.2547292012475,2124.5268708582335,1627.7019643971578
28,1988-01-01,1172.2407126549988,2231.5902869911833,1702.9312193276878
29,1989-01-01,1100.1858414356875,2187.973272203545,1615.5284602031772
30,1990-01-01,1169.4267398193458,2166.413640235014,1669.891065996307
31,1991-01-01,1166.3503149724907,2281.6199604988155,1734.7077523888672
32,1992-01-01,1284.7042253817021,2333.6389034751214,1809.9370101532968
33,1993-01-01,1194.8989433120953,2256.098208186852,1722.5390441386246
34,1994-01-01,1240.4821886295258,2299.5274766290618,1776.906429945758
35,1995-01-01,1302.4966103766521,2382.476234494966,1841.731679613462
36,1996-01-01,1375.9507832396212,2461.6492413427018,1916.9695006531942
37,1997-01-01,1319.9430766182309,2353.5285419813554,1829.5753987068517
38,1998-01-01,1360.4000206109831,2414.6072835582036,1883.946638024782
39,1999-01-01,1411.8277456422802,2478.6620984950264,1948.7984917567599
40,2000-01-01,1480.721527779169,2552.773675557538,2024.0896898666742
41,2001-01-01,1416.0050901991865,2504.9797736219703,1936.749041705674
42,2002-01-01,1468.1146625427325,2509.5182284580337,1991.2021719354289
43,2003-01-01,1505.9789983732114,2622.7140692280755,2056.1093818480654
44,2004-01-01,1620.7223360433954,2667.3193033599537,2131.4609020370563
45,2005-01-01,1505.7793365622738,2528.275336153066,2044.1807412221203
46,2006-01-01,1599.7937570550298,2615.0707929645037,2098.7028680638327
47,2007-01-01,1654.1801049998846,2691.4404168148176,2163.679074588383
48,2008-01-01,1684.6381576836022,2756.7714399353354,2239.071713123611
49,2009-01-01,1610.8482847792955,2655.9421684445247,2151.832783307379
50,2010-01-01,1661.2581411092754,2713.02620839431,2206.358770787812
51,2011-01-01,1726.6267541431973,2791.458663067495,2271.3388379511825
52,2012-01-01,1828.6866494077785,2889.516840648459,2346.7314764862986
53,2013-01-01,1729.8955603998793,2785.97584460747,2259.4925466701325
54,2014-01-01,1769.559050625292,2834.4651252452854,2314.018534150631
55,2015-01-01,1863.4142860241527,2939.678238279449,2378.998601313879
56,2016-01-01,1931.737510601757,2995.739060780724,2454.391239849014
57,2017-01-01,1862.5523612944776,2920.9874210802327,2367.1523100328045
58,2018-01-01,1910.5557126259496,2953.032927206827,2421.678297513235
59,2019-01-01,1952.5492258787826,3006.88490948138,2486.658364676605
60,2020-01-01,2060.8990610716396,3103.908726817327,2562.0510032116263
61,2021-01-01,1950.7661013277261,3008.1375431508063,2474.8120733955075
62,2022-01-01,1995.3324078152461,3061.3309409149265,2529.338060875981
63,2023-01-01,2034.46992706425,3149.0846610199774,2594.3181280392337
64,2024-01-01,2123.2188603855757,3202.530472833248,2669.7107665744925
65,2025-01-01,2077.279122264346,3145.8213125921397,2582.471836758281
66,2026-01-01,2101.4648862760573,3184.177788201977,2636.997824238705
67,2027-01-01,2145.0568460695895,3226.1306176651233,2701.9778914020676
68,2028-01-01,2259.108210068172,3319.1074716062108,2777.3705299370095
69,2029-01-01,2161.6124915498854,3204.109922296523,2690.1316001209307
70,2030-01-01,2212.7611181617413,3302.497419382595,2744.657587601209
