,ds,yhat_lower,yhat_upper,yhat
0,1960-01-01,2.3213967173276955,7.117213314161749,4.756070706671742
1,1961-01-01,2.83970044793696,7.744452471186702,5.33364964566189
2,1962-01-01,3.3589229011146706,8.2123101014423,5.663002102749083
3,1963-01-01,3.7966098775810937,8.69886142798804,6.252283251531415
4,1964-01-01,4.849024303769455,9.316062896388077,7.101698264912748
5,1965-01-01,5.3916841608993265,9.965493256857156,7.679277213450883
6,1966-01-01,5.546727416721193,10.415946763823257,8.008629680060093
7,1967-01-01,6.016814496422137,10.922349803126943,8.597910816874833
8,1968-01-01,7.020492932157551,11.89404485468908,9.447325818289197
9,1969-01-01,7.696758152731818,12.364750381457695,10.024904752178426
10,1970-01-01,7.990936644379322,12.667342981002811,10.354257199250213
11,1971-01-01,8.539750742960154,13.171112288441833,10.943538332492656
12,1972-01-01,9.483012187480389,14.042347362423557,11.792953347223664
13,1973-01-01,10.21657277582662,14.889433374114072,12.370532293105654
14,1974-01-01,10.268327299563952,15.06454687669434,12.699885379170775
15,1975-01-01,10.89365808825863,15.574033961016266,13.289167151406293
16,1976-01-01,11.692360268430935,16.478743836053336,14.138707330565168
17,1977-01-01,12.470829339868894,16.987246212461724,14.716411783791287
18,1978-01-01,13.129920724623538,17.94561720143292,15.514283452067684
19,1979-01-01,14.316868370211774,18.96199637630758,16.57208380651414
20,1980-01-01,15.42754381902644,20.30985129232777,17.89049598784719
21,1981-01-01,16.52627169051769,21.305071930205028,18.93835702407497
22,1982-01-01,18.350573145591788,23.16447336250286,20.684198090104108
23,1983-01-01,20.390001645046915,25.2172103313921,22.689967842303748
24,1984-01-01,22.577288038103003,27.47227154438585,24.95688049437308
25,1985-01-01,24.78477598832593,29.296147860599703,26.956446235602666
26,1986-01-01,26.27441903030938,30.97334420013859,28.703900285089453
27,1987-01-01,29.206324729769673,33.92623053865405,31.590842786394973
28,1988-01-01,32.464584746972136,37.15014360001071,34.73791915230133
29,1989-01-01,36.27575281893704,41.258205794537545,38.69518080539681
30,1990-01-01,39.985446948340986,44.57786086367195,42.39498187081278
31,1991-01-01,43.96305456039502,48.95524890227369,46.35656358796051
32,1992-01-01,48.29529261183568,52.931444567861114,50.57827916970794
33,1993-01-01,52.12045921558339,56.87364276836532,54.537629236123664
34,1994-01-01,55.744478659406596,60.550109448483425,58.239513008816125
35,1995-01-01,60.03398120117065,64.48318071112593,62.201325462328
36,1996-01-01,64.12724435863598,68.9273795910185,66.42327178043998
37,1997-01-01,68.06133083875453,72.87293250275303,70.38262182540265
38,1998-01-01,71.76385494866503,76.48977115847786,74.08450557670143
39,1999-01-01,75.63706100288033,80.30269992619934,78.046318000661
40,2000-01-01,79.94525585075208,84.83068103406978,82.26826427858647
41,2001-01-01,83.75377382014634,88.46693146413581,86.22761429934229
42,2002-01-01,87.42831887164495,92.31755373461655,89.92949628913783
43,2003-01-01,91.42078136430538,96.22737144002075,93.89130696510576
44,2004-01-01,95.76589638155362,100.42809353951193,98.11325150145049
45,2005-01-01,99.72491023121233,104.30410252351328,102.0725997758546
46,2006-01-01,103.43044497053748,108.10820962735352,105.77447597545252
47,2007-01-01,107.18473458235263,111.92213869352555,109.73628086121667
48,2008-01-01,109.80330380927674,114.46523796247307,112.05393245864526
49,2009-01-01,111.69670328198856,116.55659045572486,114.10377055320275
50,2010-01-01,113.59677520832899,118.29900638914675,115.9013595998597
51,2011-01-01,115.55420076662783,120.38186663593828,117.95887733268836
52,2012-01-01,118.04485851648185,122.68454903720603,120.27652893011579
53,2013-01-01,119.91366827372086,124.7549550134806,122.3263670246744
54,2014-01-01,121.82108982576224,126.47151169747286,124.12395607132933
55,2015-01-01,123.66999086666056,128.5011586887738,126.18147380415863
56,2016-01-01,126.09956480383943,130.92678402170495,128.49912540158647
57,2017-01-01,128.09442450978332,133.08030380372128,130.54896349614407
58,2018-01-01,129.98367287552884,134.61894488966132,132.34655254280094
59,2019-01-01,132.1229075807045,136.78737743825292,134.40407027562833
60,2020-01-01,134.19020768577923,138.82248607551537,136.72172187305642
61,2021-01-01,136.38040528065824,141.2606546736102,138.77155996761252
62,2022-01-01,138.1918935973903,142.94401749340525,140.56914901427126
63,2023-01-01,139.9790634428677,144.96995456850522,142.62666674709968
64,2024-01-01,142.31312670771038,147.40183358327164,144.9443183445279
65,2025-01-01,144.0093948399029,149.73210642814848,146.99415643908742
66,2026-01-01,145.6978333740237,151.77373617335783,148.7917454857413
67,2027-01-01,147.13617875104538,153.9405876556936,150.84926321856958
68,2028-01-01,148.9875691887183,156.84412363048952,153.16691481599722
69,2029-01-01,150.6098238022376,159.24090388583596,155.21675291055374
70,2030-01-01,151.4065430062727,161.67020863573563,157.0143419572138
