,ds,yhat_lower,yhat_upper,yhat
0,1960-01-01,7.8016499255320735,19.039836649447803,13.18236725572222
1,1961-01-01,9.785348844338774,20.562498449536307,15.285170151124799
2,1962-01-01,9.61483606379771,20.86320976652873,15.290431392200006
3,1963-01-01,8.69438946476371,20.55802494349533,14.954386258643046
4,1964-01-01,8.097569935427956,19.58393604945325,14.27775232085031
5,1965-01-01,10.732503603830066,22.233488743805733,16.380555218121174
6,1966-01-01,10.784682324910095,21.960212223231657,16.38581646105984
7,1967-01-01,10.190053218865813,21.643302930030025,16.049771328214973
8,1968-01-01,9.636794027000573,21.11791626118051,15.373137391133522
9,1969-01-01,12.235404387728778,23.113804684024156,17.47594028741554
10,1970-01-01,11.597606500770786,22.81514362279705,17.48120152879602
11,1971-01-01,11.927613665688034,22.745918589830328,17.145156394613565
12,1972-01-01,11.092857576512806,22.284652148514937,16.468522455401107
13,1973-01-01,12.971259881770216,24.092080505170856,18.571325350312513
14,1974-01-01,13.274965148903153,24.334862509888072,18.576586590394943
15,1975-01-01,12.312194068178377,23.86534046558835,18.24054145491347
16,1976-01-01,11.905879331175427,23.191358867156655,17.563907514796504
17,1977-01-01,13.849428968050777,25.168082842006864,19.66671040880088
18,1978-01-01,13.965863094341211,25.03135730562655,19.671971648186307
19,1979-01-01,13.671266593537363,24.46671275698548,19.335926512007397
20,1980-01-01,13.101942832287621,24.38551025374702,18.659292572202816
21,1981-01-01,14.72807510417017,26.045687278551362,20.76209546652163
22,1982-01-01,14.715963930782625,26.42469519362072,20.7673567068112
23,1983-01-01,15.028146372953632,25.925399240407152,20.431311571536455
24,1984-01-01,14.262746761777084,25.56042498814473,19.754677632446406
25,1985-01-01,16.036195048680753,27.413586127286155,21.857489394335484
26,1986-01-01,16.339965574284726,27.563305138237165,21.862759477671315
27,1987-01-01,15.7660213607037,26.899653402826832,21.52674361156732
28,1988-01-01,15.302941913873052,26.66405176344344,20.850138941224905
29,1989-01-01,17.35575095552225,28.414240283228885,22.952971184898978
30,1990-01-01,17.595360853433817,29.2189611757727,22.958261694058585
31,1991-01-01,17.130754445031283,28.03215795894435,22.622245828859118
32,1992-01-01,16.29228520983636,27.828698690245197,21.945641159424163
33,1993-01-01,18.26156882546855,29.660259579309503,24.048473404872237
34,1994-01-01,18.797506743483744,29.603316329954502,24.05376391579797
35,1995-01-01,17.82759180929193,29.562155427182255,23.71774805080443
36,1996-01-01,17.731158729141477,28.608037512068798,23.04114338157157
37,1997-01-01,19.604821987054855,30.42674964865207,25.1439756270553
38,1998-01-01,19.71121388608939,30.783347125816917,25.149266138014845
39,1999-01-01,19.584439450298415,30.64267477901802,24.81325027365763
40,2000-01-01,18.53401763678412,29.69339067150048,24.136660511842493
41,2001-01-01,20.372513715767585,31.45243662539606,26.23950770519842
42,2002-01-01,20.365784397262264,32.136091140514324,26.24481312354375
43,2003-01-01,20.573721167470815,31.150097420271454,25.908812166325028
44,2004-01-01,19.721103706045653,30.98574820367869,25.232222404169754
45,2005-01-01,21.950404462189535,33.0565941939909,27.33506959716646
46,2006-01-01,21.66164144405557,32.868292290506574,27.34037501468517
47,2007-01-01,21.226631903848496,32.69142692170303,27.00437405664165
48,2008-01-01,20.34866429849846,31.477092610480266,26.327784295019768
49,2009-01-01,23.0520697521701,34.04581836871133,28.43063148856204
50,2010-01-01,22.90260173885144,34.04714356480779,28.435936906740604
51,2011-01-01,22.74157831111482,33.60707229546823,28.099935949354325
52,2012-01-01,21.70462083820874,32.847988103846056,27.42334618773428
53,2013-01-01,24.078944667851193,35.02851288212392,29.526193381274926
54,2014-01-01,23.983340505013544,34.64176654417753,29.53149879945282
55,2015-01-01,23.60342508142462,35.00240058498555,29.195497842068036
56,2016-01-01,22.571268564914778,34.343745091302154,28.518908080448337
57,2017-01-01,25.287240511072856,36.05445270246415,30.62175527398945
58,2018-01-01,24.848730775468745,35.920479540457706,30.627060692167934
59,2019-01-01,24.40460414116859,35.8996994189485,30.291059734780728
60,2020-01-01,24.129190756810726,35.38587013588951,29.614469973164198
61,2021-01-01,25.771788300327838,37.50275837916545,31.71731716670391
62,2022-01-01,25.9581195676007,37.65902054381978,31.72262258488121
63,2023-01-01,25.56076617120279,36.90980482450995,31.38662162749665
64,2024-01-01,24.62398267451,36.20228160745726,30.71003186587337
65,2025-01-01,27.228927811265663,38.14916341125068,32.81287905941545
66,2026-01-01,27.18748119743959,38.56207117972501,32.81818447759474
67,2027-01-01,27.047981417070407,38.286096250420144,32.482183520207386
68,2028-01-01,26.192113410750892,37.54169656592578,31.805593758592043
69,2029-01-01,28.186942221067813,39.64769741724944,33.90844095213131
70,2030-01-01,28.509033409096585,39.906734108863844,33.91374637031113
