country,_year,population,pop_lower,pop_higher,pop_pred,gdp_current_usd,gdp_lower,gdp_higher,gdp_pred,total_cancer_cases,cancer_case_lower,cancer_case_higher,cancer_case_pred,total_cancer_deaths,total_cancer_deaths_err_low,total_cancer_deaths_err_high,total_cancer_deaths_pred,total_obesity_numbers,total_obesity_numbers_low,total_obesity_numbers_high,total_obesity_numbers_pred,birth_rate,birth_rate_low,birth_rate_high,birth_rate_pred,death_rate,death_rate_low,death_rate_high,death_rate_pred,life_expectency,life_expectency_low,life_expectency_high,life_expectency_pred,dtp_immunisation,dtp_immunisation_low,dtp_immunisation_high,dtp_immunisation_pred,measles_immunisation,measles_immunisation_low,measles_immunisation_high,measles_immunisation_pred,land_area_ha,land_area_ha_low,land_area_ha_high,land_area_ha_pred,agri_land_pct,agri_land_pct_low,agri_land_pct_high,agri_land_pct_pred,forest_area_pct,forest_area_pct_low,forest_area_pct_high,forest_area_pct_pred,cereal_yield_kg_ha,cereal_yield_kg_ha_low,cereal_yield_kg_ha_high,cereal_yield_kg_ha_pred,cash_crop_yield_kg_ha,cash_crop_yield_kg_ha_low,cash_crop_yield_kg_ha_high,cash_crop_yield_kg_ha_pred,employment_agri_pct,employment_agri_pct_low,employment_agri_pct_high,employment_agri_pct_pred,livestock_production_100_index,livestock_production_100_index_low,livestock_production_100_index_high,livestock_production_100_index_pred,atm_per_100000,atm_per_100000_low,atm_per_100000_high,atm_per_100000_pred,borrowers_from_banks,broad_money_growth_pct,broad_money_growth_pct_low,broad_money_growth_pct_high,broad_money_growth_pct_pred,listed_domestic_companies,listed_domestic_companies_low,listed_domestic_companies_high,listed_domestic_companies_pred,foreign_investment_gdp,foreign_investment_gdp_low,foreign_investment_gdp_high,foreign_investment_gdp_pred,inflation_pct,inflation_pct_low,inflation_pct_high,inflation_pct_pred,stocks_traded_pct_gdp,stocks_traded_pct_gdp_low,stocks_traded_pct_gdp_high,stocks_traded_pct_gdp_pred,total_reserves,total_reserves_low,total_reserves_high,total_reserves_pred,pm2_5_air_pollution,pm2_5_air_pollution_low,pm2_5_air_pollution_high,pm2_5_air_pollution_pred,access_to_electricity_pct,access_to_electricity_pct_low,access_to_electricity_pct_high,access_to_electricity_pct_pred,renewable_electricity_pct,renewable_electricity_pct_low,renewable_electricity_pct_high,renewable_electricity_pct_pred,urban_population_pct,urban_population_pct_low,urban_population_pct_high,urban_population_pct_pred,electricity_consumption_kwh,electricity_consumption_kwh_low,electricity_consumption_kwh_high,electricity_consumption_kwh_pred
Australia,1/01/1960,10276477,10199347.34,10320612.95,10261491.88,18577668272,-2.22E+11,80330622112,-75934856010,16306.51459,3841.967691,17829.3906,10723.12832,1212.034503,533.0087237,1337.902432,944.8601365,300346.7773,85216.75096,295627.1286,188115.3143,230193.0848,217848.6295,248011.2253,232446.988,88377.7022,88676.82819,96615.26704,92610.22543,70.81707317,70.6794086,71.10732168,70.89025462,0,-6186688.88,7579.060126,-3094760.552,0,-7159491.15,-340443.4406,-3744667.11,691407000,731407901.3,751822120,741360528.3,415426500,432728030,516323212,477049630.6,120300008.4,128870578.4,135717670,132153845.6,975.51,419.9239213,1510.374092,953.9171703,195.102,116.3433,274.7182785,198.2623568,6.641199005,6.60708768,7.307089896,6.965038529,50.985,45.46299744,65.27580057,55.28350222,0,-103.5063694,10.70336044,-50.02523728,0,4.284266566,5.051090649,17.73868205,11.17896948,0,-356.2923554,320.2111472,-9.336652871,0,-26575934074,6958956615,-10121681764,692726613.5,-10817901669,9596946774,43819145.14,0,-45.30286946,10.54223422,-18.11702544,892782000,-9709450065,2348183952,-3706535372,10.38066432,10.0899465,10.61448016,10.36085987,99.61074009,99.61045881,99.61099269,99.61072927,0.409330323,-2.35853281,1.352983361,-0.487481425,81.529,81.49501178,81.70197619,81.60056669,1825.62565,1435.507489,1785.827045,1608.453216
Australia,1/01/1961,10483000,10441952.77,10567965.91,10505796.99,19652816665,-2.17E+11,86568591745,-66259048935,18118.34954,9607.04961,23754.80249,16390.32891,1346.705003,754.7505631,1579.276044,1144.627445,333718.6415,163534.0703,371159.5157,271734.5095,240060.7,218486.7936,248659.1883,233293.8875,89105.5,88760.8206,97017.61368,92800.54514,70.97317073,70.64578299,71.08691607,70.86790608,0,-5540637.299,481937.1255,-2680098.618,0,-6971097.788,-172189.2353,-3506416.254,768230000,739431638.6,758951651.1,749478988.8,461585000,447153051.5,526309927.3,487712621,133666676,129280774.4,135930376.8,132568978.3,1083.9,343.4877917,1362.139324,866.5133911,216.78,127.2489814,280.3774646,199.5632889,6.708281823,6.793437526,7.521829797,7.155485736,51.5,48.57869916,67.59393376,58.18993601,0,-107.8309808,9.762780501,-50.48874102,0,4.760296184,4.007634096,16.32375366,9.929612454,0,-352.5410675,333.5400524,-16.69567041,0,-30760679542,2148265851,-14706455528,449574237.4,-9998167124,11038525953,766456237.8,0,-45.8258557,9.267390171,-17.17187157,1320041500,-8480903455,4076023785,-2300302401,10.38170249,10.05635716,10.62016265,10.32410247,99.62070216,99.62035648,99.62090871,99.6206419,0.45481147,-1.924354105,1.722445258,-0.090575402,81.941,81.78323122,81.99444173,81.89251147,1947.152533,1670.971359,2007.277075,1834.540882
Australia,1/01/1962,10742000,10674530.81,10798051.56,10738090.7,19892485161,-2.12E+11,89413069929,-57260243756,20131.49949,12270.29423,26062.73376,19347.08722,1496.338893,1043.444191,1890.191908,1448.737595,370798.4905,237577.9511,445070.4754,339148.7086,237398.2,220350.5165,248383.622,234654.5887,93455.4,91272.27274,99552.56817,95575.55264,70.94243902,70.64486632,71.07407037,70.85750118,0,-5505413.264,657702.4508,-2258073.876,0,-6496551.19,639194.8039,-2987988.897,768230000,744598019.5,763789390,753721998.6,463688000,446352497.7,522837077.1,483635227.3,133680043.9,129246938.4,136090585.2,132572751.8,1217.3,393.5904929,1456.723155,920.8749795,243.46,127.948105,286.9044331,203.5080724,7.45364647,6.681097199,7.404208768,7.060674093,56.51,49.34337281,69.37209394,59.05380621,0,-99.94171602,13.02671912,-46.46362843,0,7.91941288,3.99964558,16.72702973,10.28061344,0,-309.0348861,374.6967435,34.13144013,0,-27819284990,3934089283,-11769985185,-63554265.71,-8248952108,11163308120,1349534488,0,-41.05623981,12.55391939,-14.26754329,1358960800,-8380843623,3372984293,-2292304393,10.38274076,10.08001733,10.60680495,10.34568549,99.63066522,99.63042996,99.63096652,99.63068936,0.505346078,-1.828884102,2.034201125,0.122006214,82.228,82.10143467,82.31105652,82.20499552,2012.660585,1872.483367,2231.256689,2048.824842
Australia,1/01/1963,10950000,10888428.61,11007950.28,10950476.95,21507447643,-1.99E+11,1.01E+11,-44051615036,22368.33276,15113.98041,28783.2761,22039.52378,1662.59877,1295.287376,2110.717592,1706.811383,411998.3228,298245.5491,507443.9802,407002.1492,235425,219729.8628,249999.4553,234980.1057,95265,93501.76038,101917.6233,97543.13671,70.91170732,70.66548114,71.09394164,70.87372427,0,-4968746.13,1484154.318,-1751655.807,0,-6165017.052,1013750.721,-2403308.117,768230000,747011165.7,766786181.5,756438838.6,466471000,440405310.7,518062425.8,479325369.7,133693413.3,128922425.8,135638531.2,132277305.2,1285.2,455.2861992,1530.610754,985.6906476,257.04,128.6502603,278.1487365,209.0062837,6.708281823,6.547137368,7.283105632,6.920229577,59.19,49.30362168,68.62384793,59.42685325,0,-102.3788132,15.23560917,-41.98475398,0,10.45882086,4.415578756,17.58389088,10.70408508,0,-268.1418751,410.3669216,86.12353376,0,-25720237366,6836904396,-9030144988,137868254.1,-8404056436,12131333520,1728537584,0,-38.77204284,15.3046691,-12.33153004,1842726000,-7925060552,4367406996,-1937153113,10.38377914,10.08152947,10.66930768,10.36316509,99.64062929,99.64041293,99.64095338,99.64067789,0.561495642,-1.628719523,2.293736963,0.298957705,82.511,82.38806431,82.59880007,82.49634638,2211.689498,2074.057928,2422.125084,2237.522642
Australia,1/01/1964,11167000,11085222.84,11200253.76,11143568.36,23764139321,-1.87E+11,1.29E+11,-26633810464,24853.70307,16849.50498,31739.689,24476.34859,1847.331966,1508.698086,2325.668461,1919.211062,457775.9142,369966.1279,585225.6013,475301.4848,228923.5,219637.8249,248936.9886,234270.3417,100503,94626.37143,102417.4388,98704.30253,70.88097561,70.69489946,71.12155718,70.9142855,0,-4545624.589,2189779.416,-1160864.409,0,-5098843.856,1485574.612,-1752494.283,768230000,747483687.7,767587252.9,757630475.1,469009000,431711656.9,515301654,474788500.8,133706783.9,128302959.1,135284267,131682621.6,1323.7,509.4041374,1592.016409,1060.918887,264.74,136.6505371,296.8982682,216.057503,6.776042246,6.360772205,7.101696553,6.734280752,61.5,49.59880961,68.97159034,59.30978334,0,-97.29510095,20.84504034,-37.05359257,0,11.58598602,5.039629722,18.02097618,11.19948812,0,-190.9393479,462.7785691,139.261402,0,-24164718445,10660209771,-6489128024,681137751.2,-7434504561,11614267472,1903591172,0,-39.40456905,18.04575776,-11.36424716,1906895200,-6819894199,4608439071,-1234441314,10.38481762,10.12940541,10.64956649,10.37648357,99.65059435,99.65034505,99.65087255,99.65061058,0.623884047,-1.47055045,2.350829994,0.440345443,82.792,82.7067755,82.91365718,82.81216352,2417.211427,2223.947433,2582.26585,2400.71014
Australia,1/01/1965,11388000,11327581.06,11445063.47,11387873.47,25936835032,-1.63E+11,1.31E+11,-16958003418,27615.22563,22545.52601,37643.52585,30147.61966,2052.591074,1737.952434,2506.701111,2118.980062,508639.9047,458967.2658,666930.2217,558930.7125,223204.8,220658.5405,249838.2139,235117.2412,100214.4,94995.43532,102867.3532,98894.62223,70.8502439,70.67053929,71.10910012,70.89193696,0,-3728643.737,2338223.36,-746202.475,0,-4984941.696,1631104.921,-1514243.427,768230000,756372163.9,775833592.6,765737555.8,472976000,444351867.7,525031476.4,485451491.3,133720156,128673273.2,135533961.1,132097424,983.5,452.173838,1492.058304,973.5151079,196.7,139.7949072,293.0794811,217.358435,7.528935829,6.550369884,7.326565674,6.924727958,62.53,52.36073166,71.58055308,62.21621713,0,-90.29111598,24.35914649,-37.51709632,0,5.160477068,3.712315721,16.16612469,9.950131096,0,-196.1812112,454.0719631,131.9023844,0,-27326375077,5140383983,-11073901788,883297787.4,-7124033518,12414844402,2626228264,0,-37.131256,18.27295174,-10.41909328,1565328400,-5862771472,6757217417,171791657.7,10.38585621,10.08582141,10.60402074,10.33972617,99.6605604,99.6602258,99.66077531,99.66050289,0.693204497,-0.967975144,2.763763054,0.837251465,83.068,82.95324963,83.16780628,83.062093,2625.219529,2452.622303,2800.589655,2626.797811
Australia,1/01/1966,11651000,11559775.22,11682460.11,11620167.18,27268451114,-1.60E+11,1.41E+11,-7959198267,30683.58404,25966.47669,40632.81961,33108.43733,2280.656748,2036.5332,2826.719709,2423.091899,565155.4496,524922.2272,735423.1164,626354.9168,230689.8,221985.8565,252603.6487,236477.9424,103693.9,97745.77255,105719.2488,101669.6297,70.8195122,70.68346256,71.10676773,70.88153207,0,-3286438.386,2981210.64,-324177.7331,0,-4542956.67,2375678.509,-995816.0709,768230000,759867008.2,779361256.9,769969216.9,474154000,440299384.1,523754467.1,481374097.6,133733529.3,128868871.9,135403894.5,132100868,1441.6,502.3945975,1576.63123,1027.876696,288.32,142.1659088,299.3938283,221.3032185,6.776042246,6.461366247,7.187715583,6.829916315,60.89,53.33009111,72.73854648,63.08008732,0,-91.95276046,27.87822169,-33.49198373,0,7.756426806,3.951884246,16.35674155,10.30113208,0,-129.8062102,525.0002523,182.729495,0,-24831159101,7969478090,-8137431443,898062761.3,-6658230002,13222532338,3209306515,0,-35.19088618,19.51966341,-7.514765003,1569256000,-5898726151,6570993789,179789666.1,10.3868949,10.10674327,10.65870465,10.36130919,99.67052745,99.67026485,99.67078775,99.67053008,0.770227219,-0.916128538,3.060013688,1.049833082,83.34,83.22855618,83.44581092,83.33267654,2765.084542,2667.546624,3020.417106,2841.081775
Australia,1/01/1967,11799000,11771754.66,11892808.71,11832553.43,30397580916,-1.48E+11,1.49E+11,5249430448,34092.87115,28385.33074,42812.37629,35810.98635,2534.063054,2308.18896,3098.371602,2681.269561,627950.4996,595847.2733,799149.9459,694276.1722,228900.6,221176.2687,251616.4691,236803.4594,102651.3,99735.02734,107773.2327,103637.0214,70.86926829,70.68987601,71.11789453,70.90039616,0,-3040939.448,3145744.221,182240.3359,0,-4122661.481,3011046.612,-411135.2906,768230000,758403930.7,778272248.6,768623015.1,476728000,435264680.1,514361656.4,477064240.1,133746904,128256294.7,135307909.6,131805044.4,830.8,572.9463403,1626.514798,1092.692364,166.16,139.9735093,303.6797936,226.8014299,6.844487117,6.327228905,7.075069815,6.689471799,60.81,53.88145882,73.44016194,63.45313437,0,-87.4007998,27.87100036,-29.01310927,0,9.006195235,4.490779719,17.06999468,10.72460372,0,-104.9510101,582.325206,234.7215886,0,-20900684846,11783459587,-5397591246,1057307162,-6433958063,13139107284,3588309611,0,-32.93080426,23.37307169,-5.578751752,1365680000,-5823205104,6659864584,534940946.3,10.38793369,10.10805502,10.65001414,10.37878879,99.6804955,99.68027176,99.68081191,99.68053499,0.855808021,-0.753753459,3.149821697,1.226784573,83.507,83.39919841,83.60756366,83.5042681,2969.48894,2860.684968,3204.526865,3029.85318
Australia,1/01/1968,12009000,11962164.78,12082688.86,12025644.84,32665472057,-1.45E+11,1.90E+11,22667235014,37880.96795,30508.70536,45434.00988,38257.92362,2815.625615,2488.564673,3321.959333,2893.773115,697722.7773,648526.6736,862843.0431,762643.3225,241380.9,220890.4303,251208.1686,236093.6954,109281.9,100745.6621,108654.3485,104797.9948,70.91902439,70.72912499,71.14575693,70.9435984,0,-2163235.783,4034614.943,773031.7338,0,-3274449.992,4063613.394,239678.5426,768230000,756579784.9,774966027.8,765751609.7,474821000,430288000.6,514295396.5,472527371.1,133760280,127922845,134573256.8,131209983.9,1338.7,620.3770991,1683.827705,1167.920604,267.74,155.2540652,308.0679867,233.8526491,6.160038405,6.144602086,6.865661228,6.503522974,61.88,53.19621395,72.84817144,63.33606445,0,-78.94184354,32.78329946,-24.08194786,0,7.034359325,4.81557347,17.47851099,11.22000676,0,-40.83319765,607.019445,287.8594568,0,-19745714242,12767580460,-2856574283,823499295.4,-6597494015,13190563504,3763363198,0,-31.95247441,21.93377872,-4.611468869,1493121700,-4786219444,7766069219,1237652746,10.38897259,10.0973328,10.63758575,10.39210727,99.69046455,99.69021843,99.69075074,99.69048406,0.950897801,-0.562386965,3.209108086,1.368172311,83.672,83.60350462,83.81640663,83.70032595,3102.006828,3027.272161,3366.05054,3193.114282
Australia,1/01/1969,12263000,12242474.18,12359706.89,12301653.03,36628961810,-1.22E+11,1.82E+11,32343042084,42089.96439,37207.11845,51757.11198,44421.75184,3128.472906,2660.19327,3517.379471,3094.410087,775247.5304,736190.3877,952060.6756,846425.6139,250165.2,221440.1206,251526.8384,236940.595,106688.1,101273.8476,109246.783,104985.957,70.96878049,70.69184329,71.12652986,70.92521836,0,-1968466.826,4226633.031,1187693.668,0,-3049054.932,3675881.051,477929.3988,768230000,759601163.2,779502719.3,769787831.2,478943000,444741582.8,524895686.6,483190361.6,133773657.4,128378831.3,135010896.1,131623587.7,1114.9,528.6609149,1620.537342,1080.516825,222.98,155.5878571,310.1865701,235.1535812,6.222261015,6.320181823,7.059662348,6.69397018,64.43,56.30539839,75.87389894,66.24249824,0,-83.02712145,34.75134557,-24.54545159,0,9.526952695,3.813325051,16.90466422,9.970649735,0,-44.73906534,646.6574673,280.500439,0,-24581870228,8185725537,-7441348047,1200949568,-5905543085,14702921470,4486000291,0,-31.55161429,23.8647251,-3.666314995,1262842800,-3558480610,8866012947,2643885718,10.39001159,10.0979881,10.62798282,10.35534988,99.70043459,99.70017297,99.70071256,99.70042981,1.056553112,0.09078367,3.693002394,1.765078333,83.836,83.73161249,83.93425658,83.83028641,3329.609394,3237.341856,3589.795675,3419.406252
Australia,1/01/1970,12507000,12535509.42,12651326.92,12593052.4,41271138985,-1.13E+11,2.05E+11,41341847244,46766.6271,40732.3492,54825.12778,47880.83447,3476.081007,3085.580644,3891.565058,3487.804421,861386.1449,829233.7796,1026596.476,924334.8617,257644.2,223662.817,253518.5419,238301.2962,112563,102817.3497,110770.3961,106756.6698,71.01853659,70.79917125,71.23302764,71.02372139,0,-1486897.237,4910350.378,1609718.41,0,-2277877.316,4142217.02,996356.7555,768230000,760769118.6,779370350,769958482.8,481787000,439136364.5,521848637.5,479112967.8,133787036.1,127965769.1,134882469.6,131625584.6,1217.6,580.5950978,1708.371672,1134.878413,243.52,161.4177866,321.386642,239.0983647,6.91362335,6.228680244,6.957290448,6.599158538,69.75,57.59482266,76.61477842,67.10636844,0,-75.52452343,39.71254832,-20.52033897,0,5.115843043,3.771438165,16.53018993,10.32165072,0,11.10095189,686.1431373,331.3275487,893138535.5,-20329754957,14016887583,-4504877702,1419377796,-5424481374,13814558574,5069078541,0,-28.50270564,27.42424879,-0.761986717,1708729730,-3233012426,8577918260,2651883725,10.3910507,10.13028371,10.64135002,10.3769329,99.71040563,99.71009797,99.71061711,99.71033727,1.173947902,-0.019351404,4.025663461,1.97765995,83.999,83.87315209,84.08642152,83.98098303,3609.978412,3458.040162,3808.049978,3633.964588
Australia,1/01/1971,12937000,12801032.74,12923619.25,12864544.31,45149512823,-93209115842,2.07E+11,54550475954,51962.919,44048.76283,58232.89594,51075.59533,3862.31223,3430.637308,4255.992537,3835.162351,957095.7165,902861.5569,1105352.378,1002683.352,276851.8,224045.3649,253401.0262,238626.8132,111258.2,103738.2667,111789.5513,107719.9592,71.06829268,70.93526429,71.34561152,71.14885241,0,-788870.2461,5215215.362,2116136.479,0,-1783241.489,5025797.369,1581037.536,768230000,759396205.8,778419896.6,768607642.2,483253000,432906404.7,513449566.5,474803110.3,133800416.1,127843750.7,134607487.7,131328361.5,1269.6,691.9904104,1740.497344,1199.694081,253.92,164.234428,319.5223643,244.596576,6.222261015,6.099446163,6.832454823,6.458714021,71.18,57.66308908,76.87783587,67.47941548,0,-73.17892213,40.58328965,-16.0414645,0,8.711300803,4.285648242,16.98268343,10.74512236,0,20.61165153,716.2010084,383.319642,1155158059,-18761193410,14576927245,-1765037504,2771325595,-4322619960,15195018836,5448081637,0,-28.04513626,29.36657781,1.174026529,3357977441,-3266155121,9143110083,3007035005,10.3920899,10.10271517,10.67334783,10.3944125,99.72037767,99.72010983,99.7206565,99.72039875,1.304386558,0.372326228,4.041982113,2.154611441,84.16,84.05158598,84.26405903,84.15197051,3751.642576,3653.915957,4004.292506,3822.936765
Australia,1/01/1972,13177000,13061684.56,13179183.3,13116737.99,51967289720,-78745000807,2.27E+11,71968280530,57736.57666,48941.5955,63476.23329,56069.70917,4291.458033,3909.042089,4724.197209,4307.467847,1063439.685,981959.4259,1184501.302,1081509.717,264857.7,223324.7235,253388.4319,237917.0492,109369.1,103925.5816,111834.9039,107874.3334,71.45756098,71.34016769,71.7508921,71.54056509,0,-299412.298,5858208.947,2706927.877,0,-1195012.8,5679428.995,2231851.369,768230000,755790878.6,775134645.2,765731597.7,484457000,433677774,512421086.6,470266237,133813797.5,127335267.4,134080523.8,130731484.2,933.1,721.3926519,1812.406256,1274.922321,186.62,174.3974837,326.6158831,251.6477953,6.285112137,5.912616626,6.652449912,6.272765196,75.88,57.72705402,77.1356335,67.36234556,0,-71.84021699,47.41144799,-11.11030306,0,19.68122821,5.074868425,17.79509484,11.2405254,0,76.13780536,777.3398944,436.4575095,1054014675,-15337452970,17276797781,775979459.9,3130559622,-4324798660,15404220555,5623135225,0,-25.92204938,29.03642839,2.141309405,6339772676,-2481371306,10005042381,3709746804,10.39312922,10.15959983,10.67855861,10.40773098,99.73035071,99.73019904,99.73073334,99.73046723,1.449318398,0.478470979,4.203312913,2.295999179,84.32,84.24044472,84.44838104,84.34705919,3880.928891,3829.664097,4176.423906,4017.382628
Australia,1/01/1973,13380000,13359469.6,13480340.18,13420307.29,63737347854,-71796507746,2.24E+11,81644087599,64151.75185,57008.99418,71689.77962,64301.2051,4768.286703,4387.122421,5176.641132,4767.853086,1181599.65,1076029.46,1279480.352,1175684.781,247530,223238.9255,253418.4294,238763.9487,111054,103121.4526,110962.0711,107055.1032,71.84682927,71.65755246,72.08077797,71.87033005,0,65363.25948,6103039.014,3121589.811,0,-901736.1536,5981768.645,2470102.225,768230000,759934366.8,778844000.2,769766542.7,487017000,441015388.6,520266501.8,480929223.2,132475659.6,127921371.8,134571114.5,131144417.2,1318.5,660.3707511,1750.128558,1187.518542,263.7,169.288847,329.6138777,252.9487273,6.98345793,6.076988009,6.823580125,6.463212402,74.52,60.45114578,80.21620833,70.26877934,0,-74.6108059,46.19851804,-11.57380676,0,21.30658728,3.662566299,16.13037568,9.991168374,0,91.67319173,774.5697865,429.0984909,135039666.2,-20681955041,13421151562,-3808794304,5794304350,-2853298826,16351462818,6345772317,0,-24.31397572,29.78027053,3.086463275,6213814800,-1262991143,11193654808,5115979776,10.39416863,10.10767265,10.61796503,10.37097358,99.74032474,99.74003484,99.74056748,99.7403025,1.610353776,0.731268754,4.490410322,2.692905201,84.478,84.3708775,84.57903649,84.47640722,4230.343797,4098.583388,4445.13606,4274.814299
Australia,1/01/1974,13723000,13594903.79,13718260.31,13658178.36,88831245394,-56460257932,2.49E+11,90642892793,71279.72428,64989.13987,78980.85228,72148.58724,5298.096337,4937.932682,5731.775594,5332.446747,1312888.5,1150062.052,1353140.435,1253626.009,244269.4,224586.4216,255290.3386,240124.6499,115273.2,104522.5399,112713.4898,108822.0825,72.23609756,72.00497989,72.41214887,72.21107659,0,509870.265,6777196.172,3543614.553,0,-205458.1838,6227380.929,2988529.607,768230000,759865001.6,779743384.9,769937194,487727000,437434942.2,520127730,476849911.1,131150902.9,127716878,134292529.1,131145996.9,1393.6,726.7533977,1806.79368,1241.88013,278.72,180.4816354,337.3304252,256.8935109,6.285112137,5.993513019,6.727507968,6.36840076,66.57,62.13022017,81.11107127,71.13264954,0,-65.67997467,44.40823835,-7.548694099,0,9.158093147,4.12380535,17.0214967,10.34216936,0,132.9758369,834.0996073,479.9256,1327729912,-16021038991,16712649333,-872323959.4,13694817001,-3692521229,17309866204,6928850568,0,-21.03307063,35.21358467,5.990791557,5329033239,-1488935139,10933104883,5123977896,10.39520816,10.09731399,10.67476937,10.3925566,99.75029977,99.74995986,99.75051086,99.7502258,1.789281973,0.951003888,4.808771837,2.905486817,84.636,84.50741106,84.72368003,84.62002709,4578.882169,4356.877859,4685.438806,4520.358244
Australia,1/01/1975,13893000,13813093.54,13936730.74,13876141.98,97171924075,-52528113691,2.55E+11,1.04E+11,79199.69364,72297.3478,86982.60835,79731.6476,5886.773708,5446.870406,6276.855521,5851.004004,1458765,1233478.002,1438225.455,1332006.479,232013.1,225339.457,255144.0421,240450.1669,108365.4,105864.7093,113458.2455,109781.6383,72.62536585,72.37548996,72.79071371,72.57845112,0,1041578.397,7173633.895,4050032.622,0,339543.1884,6973869.437,3573210.413,768230000,759255578.5,778291106.7,768586353.1,486837000,428799575.4,510323861.4,472538135.2,129839394,127276924,134029464,130848356.6,1414,784.7641293,1836.104498,1306.695798,282.8,183.5296487,340.7236681,262.3917222,6.348598118,5.868226519,6.588517057,6.227956243,72.64,61.70457332,81.61797727,71.50569658,0,-57.96538709,56.1770394,-3.069819591,0,20.55914424,4.254700257,16.58501168,10.765641,1319,212.9485066,851.0924543,531.9176924,449028697.6,-14140219439,17661384294,1867516237,14733649134,-3090715847,16080064648,7307853664,1.205080594,-19.03564489,37.4360496,7.926804806,3989818897,-445700673.1,11868141835,5479129288,10.39624778,10.1415002,10.68422245,10.4100362,99.7602758,99.76004866,99.76055007,99.76030311,1.988091081,1.206483164,5.036028244,3.082438308,84.792,84.67806189,84.8841,84.7839378,4781.616641,4574.18736,4918.022595,4740.31603
Australia,1/01/1976,14033000,13953009.13,14077334.04,14014249.67,1.05E+11,-34796989611,2.81E+11,1.21E+11,87999.6596,80532.81497,94686.92903,87066.50459,6540.859675,6158.325333,6973.487575,6550.816759,1515564,1312154.693,1513328.54,1410832.842,227334.6,225255.104,254673.2835,239740.5292,112264,105771.8456,114043.7285,109934.776,73.01463415,72.74445636,73.17177587,72.97016371,0,1563257.829,7783368.83,4640824.021,0,1027394.692,7738697.799,4224025.209,768230000,755818893,775607318.7,765710308.7,487773000,429906952,508580666.9,467997081.8,128541000,126674953.5,133550837.4,130251479.2,1345.5,865.7926495,1921.140367,1381.924038,269.1,188.2135676,352.8454251,269.4429414,5.713738306,5.708580813,6.418409473,6.042007418,78.74,60.89677947,80.93700657,71.38862666,0,-51.66279038,56.58343382,1.861341868,0,12.22876176,4.603527149,17.416268,11.26104389,1229,247.1107768,941.7450828,585.0555593,1048100069,-11496483410,20668666399,4408533201,13989028211,-2155420820,17461889606,7482907251,1.277148761,-18.36322423,36.54351427,8.894087693,3862096210,340165308.1,12501819675,6182101204,10.39728751,10.16535986,10.68828808,10.42335531,99.77025282,99.77009716,99.77062224,99.77036996,2.20899009,1.190465644,5.040440114,3.223826046,84.947,84.85823441,85.07746286,84.97193282,4901.589111,4764.295928,5108.929634,4934.763559
Australia,1/01/1977,14192000,14141836.46,14259868.24,14203420.43,1.10E+11,-12778894850,2.88E+11,1.31E+11,97777.39956,90788.94969,104096.7275,97645.15666,7267.621861,6814.362383,7633.742866,7239.332565,1561120,1397627.722,1605355.181,1505007.906,225652.8,226384.7561,256154.9536,240587.5554,107859.2,105074.6647,113203.9674,109114.3057,73.34439024,73.07569167,73.51229498,73.29992858,0,2088780.679,8195586.957,5055485.955,0,838905.3802,7645466.881,4462277.03,768230000,759458282.4,780103376.7,769745253.6,478611000,437971687.1,515357477.2,478655876.3,127255590,127074530.2,134027137.5,130664412.2,987.5,714.7280432,1812.145306,1294.520258,197.5,187.5570354,351.5873022,270.7438735,5.771452834,5.845941471,6.585847747,6.232454624,79.72,64.27617626,84.00030981,74.29506045,0,-54.84647243,62.3924581,1.397838181,0,5.920917789,3.267341461,16.83140633,10.01168672,1185,252.4000856,899.8506742,577.69654,1138929341,-17336355447,16628836927,-176240562,13540802209,-1177332268,18548191392,8205544344,1.345712055,-15.85328349,36.82462163,9.839241573,3319307783,1501352436,13820319689,7588595004,10.39832734,10.08924125,10.66997534,10.38659853,99.78023085,99.77995574,99.78047779,99.78020358,2.454433433,1.803223936,5.45984283,3.620732068,85.1,84.99277045,85.20448883,85.09416775,5251.197858,5028.658034,5367.802173,5192.196899
Australia,1/01/1978,14358000,14325118.22,14443898.05,14380730.43,1.18E+11,-5659072565,2.96E+11,1.40E+11,108641.5551,101887.7125,116171.6599,109348.112,8075.135401,7710.486959,8507.517087,8118.696158,1622454,1485742.707,1684129.342,1582949.132,223984.8,227556.5056,257231.2078,241951.6748,107685,106879.2795,114725.1441,110881.285,73.67414634,73.44053389,73.8593004,73.64042832,0,2636289.517,8713873.004,5477510.697,0,1570963.32,8241524.569,4980707.817,768230000,760062540.5,779533180.1,769915904.9,476530000,434192310.5,515720408.4,474571751.4,125983034.1,127392592.3,134048413.9,130665991.9,1680.2,774.4216483,1846.828021,1348.881847,336.04,193.5102262,352.6137056,274.688657,6.412725372,5.75817771,6.526829211,6.137642981,82.69,64.89361959,84.97711262,75.15893065,0,-53.48603734,63.44474423,5.42295085,0,10.49023579,4.38439418,16.77162201,10.36268756,1116,284.2978576,956.6951106,628.5236483,1672057704,-14065382331,20196299774,2760229782,9445812807,-746140288,19230624905,8788622594,0.746163993,-15.17656589,42.86203958,12.74356986,3822366657,1208340883,13260364662,7596853956,10.39936728,10.12250479,10.6718694,10.40818959,99.79020987,99.78983688,99.79036641,99.7901209,2.727148259,1.98394628,5.757848947,3.833313685,85.252,85.13327715,85.34180031,85.23628162,5416.283605,5264.960253,5602.698758,5437.74089
