LOCATION,TIME,"Population, total",High-technology exports (current US$),"Patent applications, residents",Scientific and technical journal articles,"Technical cooperation grants (BoP, current US$)"
URY,2018,3449299,120197863,0,852.23,0
URY,2019,3461734,116890950,0,0,0
URY,2020,0,0,0,0,0
UZB,1960,8526300,0,0,0,0
UZB,1961,8813616,0,0,0,0
UZB,1962,9113620,0,0,0,0
UZB,1963,9428906,0,0,0,0
UZB,1964,9762816,0,0,0,0
UZB,1965,10116870,0,0,0,0
UZB,1966,10493436,0,0,0,0
UZB,1967,10889509,0,0,0,0
UZB,1968,11294672,0,0,0,0
UZB,1969,11694847,0,0,0,0
UZB,1970,12080317,0,0,0,0
UZB,1971,12446443,0,0,0,0
UZB,1972,12796980,0,0,0,0
UZB,1973,13140797,0,0,0,0
UZB,1974,13491117,0,0,0,0
UZB,1975,13857478,0,0,0,0
UZB,1976,14242769,0,0,0,0
UZB,1977,14643875,0,0,0,0
UZB,1978,15057224,0,0,0,0
UZB,1979,15476922,0,0,0,0
UZB,1980,15898757,0,0,0,0
UZB,1981,16321696,0,0,0,0
UZB,1982,16747426,0,0,0,0
UZB,1983,17177664,0,0,0,0
UZB,1984,17615040,0,0,0,0
UZB,1985,18061284,0,0,0,0
UZB,1986,18515578,0,0,0,0
UZB,1987,18976417,0,0,0,0
UZB,1988,19443887,0,0,0,0
UZB,1989,19918119,0,0,0,0
UZB,1990,20510000,0,0,0,0
UZB,1991,20952000,0,0,0,0
UZB,1992,21449000,0,0,0,1510000
UZB,1993,21942000,0,2136,0,4060000
UZB,1994,22377000,0,1061,0,10310000
UZB,1995,22785000,0,1039,0,27730000
UZB,1996,23225000,0,914,0,35300000
UZB,1997,23667000,0,815,0,31510000
UZB,1998,24051000,0,721,0,35950000
UZB,1999,24311650,0,767,0,45740000
UZB,2000,24650400,0,755,357.72,39190000
UZB,2001,24964450,0,803,400.91,46520000
UZB,2002,25271850,0,715,348.19,73750000
UZB,2003,25567650,0,931,296.39,86650000
UZB,2004,25864350,0,273,363.54,101860000
UZB,2005,26167000,0,264,332.55,72480000
UZB,2006,26488250,0,323,288.03,83480000
UZB,2007,26868000,0,324,346.5,36330000
UZB,2008,27302800,0,262,302.83,46780000
UZB,2009,27767400,0,238,338.72,43250000
UZB,2010,28562400,0,370,391.74,55260000
UZB,2011,29339400,0,282,378.47,45510000
UZB,2012,29774500,0,257,327.7,40450000
UZB,2013,30243200,0,299,347.23,45870000
UZB,2014,30757700,0,345,337.28,40700000
UZB,2015,31298900,0,288,294.97,35480000
UZB,2016,31847900,0,353,382.23,37860000
UZB,2017,32388600,41086846,357,338.75,45780000
UZB,2018,32956100,12428993,470,353.91,41310000
UZB,2019,33580650,20483658,0,0,0
UZB,2020,0,0,0,0,0
VUT,1960,63689,0,0,0,0
VUT,1961,65705,0,0,0,0
VUT,1962,67794,0,0,0,0
VUT,1963,69946,0,0,0,0
VUT,1964,72115,0,0,0,10000
VUT,1965,74270,0,0,0,0
VUT,1966,76395,0,0,0,320000
VUT,1967,78499,0,0,0,370000
VUT,1968,80657,0,0,0,490000
VUT,1969,82927,0,0,0,520000
VUT,1970,85377,0,0,0,700000
VUT,1971,88010,0,0,0,810000
VUT,1972,90809,0,0,0,1300000
VUT,1973,93747,0,0,0,1350000
VUT,1974,96774,0,0,0,6040000
VUT,1975,99859,0,0,0,2010000
VUT,1976,103006,0,0,0,14450000
VUT,1977,106200,0,0,0,2280000
VUT,1978,109405,0,0,0,2600000
VUT,1979,112549,0,0,0,22350000
VUT,1980,115597,0,0,0,24700000
VUT,1981,118541,0,0,0,17170000
VUT,1982,121395,0,0,0,15990000
VUT,1983,124209,0,0,0,15880000
VUT,1984,127049,0,0,0,12900000
VUT,1985,129984,0,0,0,12180000
VUT,1986,132995,0,0,0,15520000
VUT,1987,136079,0,0,0,15400000
VUT,1988,139315,0,0,0,17070000
VUT,1989,142794,0,0,0,17760000
VUT,1990,146573,0,0,0,21950000
VUT,1991,150716,0,0,0,22990000
VUT,1992,155170,0,0,0,25210000
VUT,1993,159744,0,0,0,23120000
VUT,1994,164129,0,0,0,27640000
VUT,1995,168158,0,0,0,21470000
VUT,1996,171722,0,0,0,18090000
VUT,1997,174921,0,0,0,20030000
VUT,1998,177987,0,0,0,22080000
VUT,1999,181265,0,0,0,24060000
VUT,2000,184972,0,0,3.82,20620000
VUT,2001,189219,0,0,3.17,19730000
VUT,2002,193920,0,0,5.48,19570000
VUT,2003,198959,0,0,6.53,26670000
VUT,2004,204127,0,0,9.81,29050000
VUT,2005,209282,0,0,12.48,27960000
VUT,2006,214370,0,0,5.68,35960000
VUT,2007,219472,0,0,2.61,39920000
VUT,2008,224704,0,0,4.15,31540000
VUT,2009,230247,0,0,4.89,25280000
VUT,2010,236211,0,0,7.08,45070000
VUT,2011,242653,0,0,7.88,38380000
VUT,2012,249499,0,0,6.4,53870000
VUT,2013,256635,0,0,7.82,40790000
VUT,2014,263888,0,0,8.33,34770000
VUT,2015,271130,0,0,10.63,41350000
VUT,2016,278330,0,0,13.13,27900000
VUT,2017,285510,0,0,10.46,34680000
VUT,2018,292680,0,0,6.45,30280000
VUT,2019,299882,0,0,0,0
VUT,2020,0,0,0,0,0
VEN,1960,8141841,0,0,0,40000
VEN,1961,8439261,0,0,0,-200000
VEN,1962,8742777,0,0,0,-370000
VEN,1963,9052635,0,0,0,430000
VEN,1964,9369096,0,0,0,760000
VEN,1965,9692278,0,0,0,930000
VEN,1966,10022592,0,0,0,6760000
VEN,1967,10359745,0,0,0,6660000
VEN,1968,10702291,0,0,0,3920000
VEN,1969,11048262,0,0,0,6690000
VEN,1970,11396393,0,0,0,5900000
VEN,1971,11745945,0,0,0,8940000
VEN,1972,12097694,0,0,0,7920000
VEN,1973,12453718,0,0,0,10090000
VEN,1974,12816955,0,0,0,9610000
VEN,1975,13189509,0,0,0,8720000
VEN,1976,13572208,0,0,0,7390000
VEN,1977,13964379,0,0,0,7850000
VEN,1978,14364727,0,0,0,11310000
VEN,1979,14771271,0,0,0,12680000
VEN,1980,15182611,0,236,0,18580000
VEN,1981,15597886,0,176,0,17120000
VEN,1982,16017573,0,174,0,19140000
VEN,1983,16443134,0,625,0,18630000
VEN,1984,16876703,0,875,0,15800000
VEN,1985,17319520,0,227,0,14680000
VEN,1986,17772001,0,282,0,19590000
VEN,1987,18232730,0,312,0,22640000
VEN,1988,18698847,0,0,0,19030000
VEN,1989,19166471,0,183,0,20960000
VEN,1990,19632665,0,262,0,23320000
VEN,1991,20096317,0,233,0,24860000
VEN,1992,20557683,0,202,0,32600000
VEN,1993,21016901,0,186,0,32420000
VEN,1994,21474549,0,224,0,26820000
VEN,1995,21931084,0,0,0,34420000
VEN,1996,22385650,0,182,0,28630000
VEN,1997,22837743,0,201,0,26440000
VEN,1998,23288564,0,0,0,24530000
VEN,1999,23739841,0,0,0,23110000
VEN,2000,24192446,0,56,1035.17,26350000
VEN,2001,24646472,0,0,1031.63,36650000
VEN,2002,25100408,0,67,1066.42,30760000
VEN,2003,25551624,0,85,1156.68,34540000
VEN,2004,25996594,0,84,1088.07,30900000
VEN,2005,26432447,0,121,1283.91,34340000
VEN,2006,26850194,0,101,1330.2,29110000
VEN,2007,27247610,0,63,1410.33,20160000
VEN,2008,27635832,0,51,1645.37,24550000
VEN,2009,28031009,0,60,1666.29,23870000
VEN,2010,28439940,0,70,1484.42,18960000
VEN,2011,28888369,0,61,1282.23,17170000
VEN,2012,29362449,0,65,1357.53,20430000
VEN,2013,29783571,0,74,1223.11,19520000
VEN,2014,30045134,0,55,1234.15,19300000
VEN,2015,30081829,0,47,992.62,17410000
VEN,2016,29846179,0,35,888.26,14920000
VEN,2017,29390409,0,96,840.01,16430000
VEN,2018,28870195,0,0,639.03,21380000
VEN,2019,28515829,0,0,0,0
VEN,2020,0,0,0,0,0
VNM,1960,32670039,0,0,0,470000
VNM,1961,33666110,0,0,0,550000
VNM,1962,34683407,0,0,0,550000
VNM,1963,35721217,0,0,0,440000
VNM,1964,36779999,0,0,0,920000
VNM,1965,37858951,0,0,0,740000
VNM,1966,38958048,0,0,0,89250000
VNM,1967,40072948,0,0,0,101530000
VNM,1968,41193601,0,0,0,202960000
VNM,1969,42307146,0,0,0,198790000
VNM,1970,43404793,0,0,0,129410000
VNM,1971,44484035,0,0,0,119810000
VNM,1972,45548479,0,0,0,104200000
VNM,1973,46603525,0,0,0,116850000
VNM,1974,47657561,0,0,0,42440000
VNM,1975,48718189,0,0,0,55920000
VNM,1976,49785282,0,0,0,19140000
VNM,1977,50861162,0,0,0,28510000
VNM,1978,51959015,0,0,0,63520000
VNM,1979,53095408,0,0,0,51800000
VNM,1980,54281846,0,0,0,57210000
VNM,1981,55522803,0,0,0,49740000
VNM,1982,56814306,0,0,0,48600000
VNM,1983,58148384,0,0,0,52690000
VNM,1984,59512619,0,52,0,37580000
VNM,1985,60896721,0,0,0,48240000
VNM,1986,62293856,0,7,0,68630000
VNM,1987,63701972,0,0,0,73480000
VNM,1988,65120439,0,20,0,70690000
VNM,1989,66550234,0,46,0,76780000
VNM,1990,67988862,0,58,0,89680000
VNM,1991,69436954,0,37,0,98470000
VNM,1992,70883481,0,34,0,145910000
VNM,1993,72300308,0,32,0,149400000
VNM,1994,73651218,0,22,0,188150000
VNM,1995,74910461,0,23,0,226740000
VNM,1996,76068743,0,37,0,234360000
VNM,1997,77133214,0,30,0,209560000
VNM,1998,78115710,0,25,0,203780000
VNM,1999,79035871,0,35,0,204330000
VNM,2000,79910412,0,34,201.25,245140000
VNM,2001,80742499,0,52,241.82,248850000
VNM,2002,81534407,0,69,233.68,245530000
VNM,2003,82301656,0,78,300.66,290660000
VNM,2004,83062821,0,103,338.81,306630000
VNM,2005,83832661,0,180,402.45,309100000
VNM,2006,84617540,0,196,458.48,353130000
VNM,2007,85419591,0,219,521.62,350800000
VNM,2008,86243413,3013196849,204,783.58,329100000
VNM,2009,87092252,3533737534,258,891.22,335570000
VNM,2010,87967651,6068690971,306,1100.36,379410000
VNM,2011,88871561,11706749291,300,1221.39,390630000
VNM,2012,89802487,21344684276,382,1574.82,419160000
VNM,2013,90753472,32759458404,443,1893.06,379170000
VNM,2014,91714595,36377184989,487,2017.61,357860000
VNM,2015,92677076,47523875603,582,2299.45,310030000
VNM,2016,93638724,55215295475,560,3063.59,329520000
VNM,2017,94596642,74113940404,592,3343.23,265260000
VNM,2018,95540395,82613421026,646,4286.48,266160000
VNM,2019,96462106,90436077041,0,0,0
VNM,2020,0,0,0,0,0
VIR,1960,32500,0,0,0,0
VIR,1961,34300,0,0,0,0
VIR,1962,35000,0,0,0,0
VIR,1963,39800,0,0,0,0
VIR,1964,40800,0,0,0,0
VIR,1965,43500,0,0,0,0
VIR,1966,46200,0,0,0,0
VIR,1967,49100,0,0,0,0
VIR,1968,55700,0,0,0,0
VIR,1969,60300,0,0,0,0
VIR,1970,63476,0,0,0,0
VIR,1971,70937,0,0,0,0
VIR,1972,76319,0,0,0,0
VIR,1973,84121,0,0,0,0
VIR,1974,89941,0,0,0,0
VIR,1975,94484,0,0,0,0
VIR,1976,96166,0,0,0,0
VIR,1977,93203,0,0,0,0
VIR,1978,95929,0,0,0,0
VIR,1979,96183,0,0,0,0
VIR,1980,99636,0,0,0,0
VIR,1981,99853,0,0,0,0
VIR,1982,100068,0,0,0,0
VIR,1983,100348,0,0,0,0
VIR,1984,100600,0,0,0,0
VIR,1985,100760,0,0,0,0
VIR,1986,100842,0,0,0,0
VIR,1987,100901,0,0,0,0
VIR,1988,100952,0,0,0,0
VIR,1989,101041,0,0,0,0
VIR,1990,103963,0,0,0,0
VIR,1991,104807,0,0,0,0
VIR,1992,105712,0,0,0,0
VIR,1993,106578,0,0,0,0
VIR,1994,107318,0,0,0,0
VIR,1995,107818,0,0,0,0
VIR,1996,108095,0,0,0,0
VIR,1997,108357,0,0,0,0
VIR,1998,108537,0,0,0,0
VIR,1999,108599,0,0,0,0
VIR,2000,108642,0,0,0,0
VIR,2001,108549,0,0,0,0
VIR,2002,108510,0,0,0,0
VIR,2003,108506,0,0,0,0
VIR,2004,108467,0,0,0,0
VIR,2005,108454,0,0,0,0
VIR,2006,108371,0,0,0,0
VIR,2007,108339,0,0,0,0
VIR,2008,108399,0,0,0,0
VIR,2009,108405,0,0,0,0
VIR,2010,108358,0,0,0,0
VIR,2011,108292,0,0,0,0
VIR,2012,108191,0,0,0,0
VIR,2013,108044,0,0,0,0
VIR,2014,107884,0,0,0,0
VIR,2015,107710,0,0,0,0
VIR,2016,107510,0,0,0,0
VIR,2017,107268,0,0,0,0
VIR,2018,106977,0,0,0,0
VIR,2019,106631,0,0,0,0
VIR,2020,0,0,0,0,0
PSE,1960,0,0,0,0,0
PSE,1961,0,0,0,0,0
PSE,1962,0,0,0,0,0
PSE,1963,0,0,0,0,0
PSE,1964,0,0,0,0,0
PSE,1965,0,0,0,0,0
PSE,1966,0,0,0,0,0
PSE,1967,0,0,0,0,0
PSE,1968,0,0,0,0,0
PSE,1969,0,0,0,0,0
PSE,1970,0,0,0,0,0
PSE,1971,0,0,0,0,0
PSE,1972,0,0,0,0,0
PSE,1973,0,0,0,0,0
PSE,1974,0,0,0,0,0
PSE,1975,0,0,0,0,0
PSE,1976,0,0,0,0,0
PSE,1977,0,0,0,0,0
PSE,1978,0,0,0,0,0
PSE,1979,0,0,0,0,0
PSE,1980,0,0,0,0,0
PSE,1981,0,0,0,0,0
PSE,1982,0,0,0,0,0
PSE,1983,0,0,0,0,0
PSE,1984,0,0,0,0,0
PSE,1985,0,0,0,0,0
PSE,1986,0,0,0,0,0
PSE,1987,0,0,0,0,0
PSE,1988,0,0,0,0,0
PSE,1989,0,0,0,0,0
PSE,1990,1978248,0,0,0,0
PSE,1991,2068845,0,0,0,0
PSE,1992,2163591,0,0,0,0
PSE,1993,2262676,0,0,0,101450000
PSE,1994,2366298,0,0,0,272200000
PSE,1995,2474666,0,0,0,254370000
PSE,1996,2587997,0,0,0,224810000
PSE,1997,2706518,0,0,0,136960000
PSE,1998,2776568,0,0,0,96070000
PSE,1999,2848431,0,0,0,151780000
PSE,2000,2922153,0,0,67.18,112100000
PSE,2001,2997784,0,0,54.88,124670000
PSE,2002,3075373,0,0,90.86,215510000
PSE,2003,3154969,0,0,87.74,218380000
PSE,2004,3236626,0,0,98.95,153560000
PSE,2005,3320396,0,0,101.18,207930000
PSE,2006,3406334,0,0,113.74,192880000
PSE,2007,3494496,167530,0,150,73940000
PSE,2008,3591977,489469,0,149.84,120800000
PSE,2009,3689099,358718,0,180.72,149560000
PSE,2010,3786161,974637,0,193.31,165830000
PSE,2011,3882986,696891,0,214.62,180210000
PSE,2012,3979998,1128720,0,211.13,153810000
PSE,2013,4076708,376541,0,228.3,149400000
PSE,2014,4173398,1101491,0,244.28,144440000
PSE,2015,4270092,5860647,0,219.24,125090000
PSE,2016,4367088,4340427,0,241.05,176140000
PSE,2017,4454805,4292150,0,324.96,133430000
PSE,2018,4569087,6243920,0,375.95,120270000
PSE,2019,4685306,0,0,0,0
PSE,2020,0,0,0,0,0
YEM,1960,5315355,0,0,0,130000
YEM,1961,5393036,0,0,0,230000
YEM,1962,5473671,0,0,0,200000
YEM,1963,5556766,0,0,0,260000
YEM,1964,5641597,0,0,0,170000
YEM,1965,5727751,0,0,0,230000
YEM,1966,5816247,0,0,0,4320000
YEM,1967,5907874,0,0,0,3760000
YEM,1968,6001852,0,0,0,960000
YEM,1969,6097035,0,0,0,2590000
YEM,1970,6193384,0,0,0,4860000
YEM,1971,6290365,0,0,0,6560000
YEM,1972,6390574,0,0,0,9510000
YEM,1973,6500816,0,0,0,11040000
YEM,1974,6629999,0,0,0,16630000
YEM,1975,6784695,0,0,0,22380000
YEM,1976,6967941,0,0,0,25670000
YEM,1977,7178675,0,0,0,33530000
YEM,1978,7414158,0,0,0,40000000
YEM,1979,7669694,0,0,0,45670000
YEM,1980,7941898,0,0,0,56670000
YEM,1981,8231910,0,0,0,68640000
YEM,1982,8541605,0,0,0,74490000
YEM,1983,8869370,0,0,0,69590000
YEM,1984,9213084,0,0,0,66570000
YEM,1985,9572175,0,0,0,65460000
YEM,1986,9941109,0,0,0,80990000
YEM,1987,10322043,0,0,0,83350000
YEM,1988,10730862,0,0,0,113030000
YEM,1989,11189177,0,0,0,99610000
YEM,1990,11709993,0,0,0,101490000
YEM,1991,12302124,0,0,0,88810000
YEM,1992,12954155,0,0,0,91950000
YEM,1993,13634076,0,0,0,79860000
YEM,1994,14297613,0,0,0,55180000
YEM,1995,14913315,0,0,0,62600000
YEM,1996,15469274,0,0,0,55460000
YEM,1997,15975668,0,0,0,61030000
YEM,1998,16450310,0,7,0,56290000
YEM,1999,16921149,0,9,0,48720000
YEM,2000,17409072,0,7,22.83,48780000
YEM,2001,17918373,0,6,42.49,53870000
YEM,2002,18443691,0,9,27.13,55490000
YEM,2003,18985000,0,16,33.84,53460000
YEM,2004,19540098,0,10,41.15,47740000
YEM,2005,20107409,0,20,48.32,53300000
YEM,2006,20687646,0,14,54.68,62030000
YEM,2007,21282515,0,11,45.48,49910000
YEM,2008,21892146,0,0,62.28,61680000
YEM,2009,22516460,382625,0,83.94,57870000
YEM,2010,23154855,398245,20,101.77,65610000
YEM,2011,23807588,678968,7,105.17,54290000
YEM,2012,24473178,584721,36,106.85,53180000
YEM,2013,25147109,2668283,43,118.75,56600000
YEM,2014,25823485,1319726,29,139.9,59040000
YEM,2015,26497889,5030503,5,107.34,69190000
YEM,2016,27168210,0,16,119.49,59960000
YEM,2017,27834821,0,15,126.37,69690000
YEM,2018,28498687,0,0,137.44,60560000
YEM,2019,29161922,0,0,0,0
YEM,2020,0,0,0,0,0
ZMB,1960,3070776,0,0,0,0
ZMB,1961,3164329,0,0,0,0
ZMB,1962,3260650,0,0,0,0
ZMB,1963,3360104,0,0,0,0
ZMB,1964,3463213,0,0,0,320000
ZMB,1965,3570464,0,0,0,400000
ZMB,1966,3681955,0,0,0,8460000
ZMB,1967,3797873,0,0,0,12930000
ZMB,1968,3918872,0,0,0,12560000
ZMB,1969,4045740,0,0,0,14860000
ZMB,1970,4179067,0,0,0,13090000
ZMB,1971,4319224,0,0,0,18640000
ZMB,1972,4466174,0,0,0,21390000
ZMB,1973,4619546,0,0,0,25120000
ZMB,1974,4778724,0,0,0,27860000
ZMB,1975,4943283,0,0,0,33720000
ZMB,1976,5112823,0,0,0,38640000
ZMB,1977,5287548,0,0,0,41270000
ZMB,1978,5468262,0,0,0,51490000
ZMB,1979,5656139,0,0,0,70770000
ZMB,1980,5851825,0,2,0,86060000
ZMB,1981,6055366,0,1,0,76370000
ZMB,1982,6265864,0,1,0,73120000
ZMB,1983,6481916,0,1,0,71890000
ZMB,1984,6701540,0,0,0,64930000
ZMB,1985,6923149,0,0,0,71890000
ZMB,1986,7146969,0,0,0,97590000
ZMB,1987,7372837,0,0,0,99110000
ZMB,1988,7598275,0,7,0,117200000
ZMB,1989,7820205,0,3,0,119950000
ZMB,1990,8036845,0,7,0,123020000
ZMB,1991,8246656,0,1,0,123040000
ZMB,1992,8451347,0,7,0,138830000
ZMB,1993,8656486,0,4,0,160140000
ZMB,1994,8869740,0,0,0,131870000
ZMB,1995,9096607,0,4,0,160860000
ZMB,1996,9339733,0,6,0,140230000
ZMB,1997,9597609,0,0,0,132290000
ZMB,1998,9866476,0,0,0,95780000
ZMB,1999,10140561,0,5,0,91850000
ZMB,2000,10415944,0,0,33.6,107940000
ZMB,2001,10692193,0,6,51.96,98090000
ZMB,2002,10971698,0,3,61.54,116300000
ZMB,2003,11256743,0,3,47.78,122530000
ZMB,2004,11550642,0,1,42.84,145080000
ZMB,2005,11856247,0,5,60.19,165760000
ZMB,2006,12173514,0,4,67.37,183620000
ZMB,2007,12502958,0,19,69.27,71220000
ZMB,2008,12848530,9075537,26,92.07,83390000
ZMB,2009,13215139,6210779,9,76.52,82500000
ZMB,2010,13605984,4744232,5,89.14,74790000
ZMB,2011,14023193,15301948,3,101.03,85520000
ZMB,2012,14465121,54715143,7,106.12,76060000
ZMB,2013,14926504,40338876,13,119.47,81590000
ZMB,2014,15399753,21085881,14,134.46,77400000
ZMB,2015,15879361,53313918,20,157.23,84240000
ZMB,2016,16363507,256257250,15,181.66,85750000
ZMB,2017,16853688,36465219,12,209.45,89000000
ZMB,2018,17351822,25805507,0,213.07,79400000
ZMB,2019,17861030,22478701,0,0,0
ZMB,2020,0,0,0,0,0
ZWE,1960,3776681,0,0,0,0
ZWE,1961,3905034,0,0,0,0
ZWE,1962,4039201,0,0,0,0
ZWE,1963,4178726,0,0,0,0
ZWE,1964,4322861,0,0,0,140000
ZWE,1965,4471177,0,0,0,150000
ZWE,1966,4623351,0,0,0,380000
ZWE,1967,4779827,0,0,0,400000
ZWE,1968,4941906,0,0,0,2010000
ZWE,1969,5111337,0,0,0,640000
ZWE,1970,5289303,0,0,0,590000
ZWE,1971,5476982,0,0,0,580000
ZWE,1972,5673911,0,0,0,800000
ZWE,1973,5877726,0,0,0,780000
ZWE,1974,6085074,0,0,0,1420000
ZWE,1975,6293875,0,0,0,4010000
ZWE,1976,6502569,0,0,0,6140000
ZWE,1977,6712827,0,0,0,6690000
ZWE,1978,6929664,0,0,0,8200000
ZWE,1979,7160023,0,0,0,12310000
ZWE,1980,7408624,0,39,0,66710000
ZWE,1981,7675591,0,35,0,37300000
ZWE,1982,7958241,0,41,0,39840000
ZWE,1983,8254747,0,40,0,50190000
ZWE,1984,8562249,0,34,0,45960000
ZWE,1985,8877489,0,38,0,51640000
ZWE,1986,9200149,0,47,0,62570000
ZWE,1987,9527203,0,41,0,85570000
ZWE,1988,9849125,0,38,0,90540000
ZWE,1989,10153852,0,39,0,93070000
ZWE,1990,10432421,0,44,0,97620000
ZWE,1991,10680995,0,60,0,109140000
ZWE,1992,10900502,0,42,0,187840000
ZWE,1993,11092766,0,44,0,153600000
ZWE,1994,11261744,0,0,0,113720000
ZWE,1995,11410714,0,55,0,129850000
ZWE,1996,11541217,0,28,0,106710000
ZWE,1997,11653242,0,0,0,111230000
ZWE,1998,11747072,0,0,0,98220000
ZWE,1999,11822719,0,0,0,85890000
ZWE,2000,11881477,0,0,231.01,74330000
ZWE,2001,11923914,0,0,213.85,77130000
ZWE,2002,11954290,0,0,165.61,64070000
ZWE,2003,11982224,0,0,180.57,61060000
ZWE,2004,12019912,0,0,138.17,54140000
ZWE,2005,12076699,0,0,139.5,64580000
ZWE,2006,12155491,0,0,172.45,65650000
ZWE,2007,12255922,0,0,185.25,44670000
ZWE,2008,12379549,58986684,0,125.81,42750000
ZWE,2009,12526968,9071079,0,117.14,55860000
ZWE,2010,12697723,9513492,0,151.36,79010000
ZWE,2011,12894316,8996039,0,147.07,86970000
ZWE,2012,13115131,20209903,0,202.94,92850000
ZWE,2013,13350356,19021957,0,223.58,68210000
ZWE,2014,13586681,12140907,0,273,52620000
ZWE,2015,13814629,11830010,9,268.98,40360000
ZWE,2016,14030390,13735165,8,313.8,59800000
ZWE,2017,14236745,11206210,0,340.45,52490000
ZWE,2018,14439018,9719357,0,359.33,54420000
ZWE,2019,14645468,27810712,0,0,0
ZWE,2020,0,0,0,0,0
ARB,1960,92197753,0,0,0,0
ARB,1961,94724510,0,0,0,0
ARB,1962,97334442,0,0,0,0
ARB,1963,100034179,0,0,0,0
ARB,1964,102832760,0,0,0,0
ARB,1965,105736431,0,0,0,0
ARB,1966,108758610,0,0,0,0
ARB,1967,111899364,0,0,0,0
ARB,1968,115136178,0,0,0,0
ARB,1969,118437195,0,0,0,0
ARB,1970,121785650,0,0,0,0
ARB,1971,125164745,0,0,0,0
ARB,1972,128598734,0,0,0,0
ARB,1973,132161298,0,0,0,0
ARB,1974,135952252,0,0,0,0
ARB,1975,140040649,0,0,0,0
ARB,1976,144453278,0,0,0,0
ARB,1977,149161891,0,0,0,0
ARB,1978,154111175,0,0,0,0
ARB,1979,159218552,0,0,0,0
ARB,1980,164420785,0,162,0,0
ARB,1981,169698994,0,171,0,0
ARB,1982,175061792,0,0,0,0
ARB,1983,180505996,0,193,0,0
ARB,1984,186035305,0,0,0,0
ARB,1985,191650331,0,0,0,0
ARB,1986,197338142,0,0,0,0
ARB,1987,203084971,0,0,0,0
ARB,1988,208889682,0,0,0,0
ARB,1989,214753970,0,549,0,0
ARB,1990,222653373,0,0,0,0
ARB,1991,228731685,0,0,0,0
ARB,1992,232956352,0,0,0,0
ARB,1993,239243261,0,702,0,0
ARB,1994,245449409,0,703,0,0
ARB,1995,253107289,0,795,0,0
ARB,1996,259000953,0,902,0,0
ARB,1997,264822188,0,0,0,0
ARB,1998,270575803,0,777,0,0
ARB,1999,276393837,0,809,0,0
ARB,2000,282344154,0,1124,8706.122781,0
ARB,2001,288432163,0,831,9416.821375,0
ARB,2002,294665185,0,991,9814.775383,0
ARB,2003,301113849,0,874,11006.26956,0
ARB,2004,307862843,0,932,11998.52641,0
ARB,2005,314965793,0,982,12881.0941,0
ARB,2006,322452754,0,0,14660.69992,0
ARB,2007,330290716,0,1027,16289.59102,0
ARB,2008,338395961,0,0,18488.3,0
ARB,2009,346629220,0,0,21995.36,0
ARB,2010,354890042,0,1551,24588.6,0
ARB,2011,363158703,0,1688,27827.58,0
ARB,2012,371443547,0,0,31593.37,0
ARB,2013,379705717,0,2161,35017.79,0
ARB,2014,387907747,3218662443,2184,37822.7,0
ARB,2015,396028278,3220480650,2910,40957.6,0
ARB,2016,404024435,7946249643,2928,45676.13,0
ARB,2017,411898967,4507019694,3591,50420.03,0
ARB,2018,419790591,0,3791,58771.07,0
ARB,2019,427870270,0,0,0,0
ARB,2020,0,0,0,0,0
CSS,1960,4194713,0,0,0,0
CSS,1961,4274061,0,0,0,0
CSS,1962,4353625,0,0,0,0
CSS,1963,4432219,0,0,0,0
CSS,1964,4508192,0,0,0,0
CSS,1965,4580372,0,0,0,0
CSS,1966,4648357,0,0,0,0
CSS,1967,4712546,0,0,0,0
CSS,1968,4773905,0,0,0,0
CSS,1969,4833836,0,0,0,0
CSS,1970,4893444,0,0,0,0
CSS,1971,4953080,0,0,0,0
CSS,1972,5012610,0,0,0,0
CSS,1973,5071939,0,0,0,0
CSS,1974,5130825,0,0,0,0
CSS,1975,5189160,0,0,0,0
CSS,1976,5246556,0,0,0,0
CSS,1977,5303299,0,0,0,0
CSS,1978,5360560,0,0,0,0
CSS,1979,5419889,0,0,0,0
CSS,1980,5482214,0,0,0,0
CSS,1981,5548516,0,0,0,0
CSS,1982,5617897,0,0,0,0
CSS,1983,5687093,0,0,0,0
CSS,1984,5751531,0,0,0,0
CSS,1985,5808185,0,0,0,0
CSS,1986,5855436,0,0,0,0
CSS,1987,5894823,0,0,0,0
CSS,1988,5930167,0,0,0,0
CSS,1989,5967015,0,0,0,0
CSS,1990,6009253,0,0,0,0
CSS,1991,6058314,0,0,0,0
CSS,1992,6112812,0,0,0,0
CSS,1993,6170355,0,0,0,0
CSS,1994,6227330,0,0,0,0
CSS,1995,6281193,0,0,0,0
CSS,1996,6331271,0,0,0,0
CSS,1997,6378559,0,0,0,0
CSS,1998,6423838,0,0,0,0
CSS,1999,6468479,0,0,0,0
CSS,2000,6513489,0,0,247.3994717,0
CSS,2001,6559094,0,0,336.458016,0
CSS,2002,6604961,0,0,324.1780884,0
CSS,2003,6650970,0,0,334.2343066,0
CSS,2004,6696953,0,0,384.3854466,0
CSS,2005,6742709,0,0,408.3264433,0
CSS,2006,6788114,0,0,379.0974352,0
CSS,2007,6833384,0,0,458.8174554,0
CSS,2008,6878970,0,0,485.6007827,0
CSS,2009,6925454,0,0,523.92,0
CSS,2010,6973196,0,0,508.33,0
CSS,2011,7022380,0,0,535.94,0
CSS,2012,7072661,0,0,561.5,0
CSS,2013,7123333,0,0,535.13,0
