LOCATION,TIME,"Automated teller machines (ATMs) (per 100,000 adults)"
EAP,2020,0
TEA,1960,0
TEA,1961,0
TEA,1962,0
TEA,1963,0
TEA,1964,0
TEA,1965,0
TEA,1966,0
TEA,1967,0
TEA,1968,0
TEA,1969,0
TEA,1970,0
TEA,1971,0
TEA,1972,0
TEA,1973,0
TEA,1974,0
TEA,1975,0
TEA,1976,0
TEA,1977,0
TEA,1978,0
TEA,1979,0
TEA,1980,0
TEA,1981,0
TEA,1982,0
TEA,1983,0
TEA,1984,0
TEA,1985,0
TEA,1986,0
TEA,1987,0
TEA,1988,0
TEA,1989,0
TEA,1990,0
TEA,1991,0
TEA,1992,0
TEA,1993,0
TEA,1994,0
TEA,1995,0
TEA,1996,0
TEA,1997,0
TEA,1998,0
TEA,1999,0
TEA,2000,0
TEA,2001,0
TEA,2002,0
TEA,2003,0
TEA,2004,9.435928766
TEA,2005,9.321785848
TEA,2006,10.05716829
TEA,2007,11.73036252
TEA,2008,11.82538546
TEA,2009,14.11554811
TEA,2010,15.10652559
TEA,2011,16.80461751
TEA,2012,19.76104645
TEA,2013,21.89146116
TEA,2014,22.93626703
TEA,2015,24.39316631
TEA,2016,25.64282679
TEA,2017,26.93536926
TEA,2018,27.3192884
TEA,2019,36.84071118
TEA,2020,0
EMU,1960,0
EMU,1961,0
EMU,1962,0
EMU,1963,0
EMU,1964,0
EMU,1965,0
EMU,1966,0
EMU,1967,0
EMU,1968,0
EMU,1969,0
EMU,1970,0
EMU,1971,0
EMU,1972,0
EMU,1973,0
EMU,1974,0
EMU,1975,0
EMU,1976,0
EMU,1977,0
EMU,1978,0
EMU,1979,0
EMU,1980,0
EMU,1981,0
EMU,1982,0
EMU,1983,0
EMU,1984,0
EMU,1985,0
EMU,1986,0
EMU,1987,0
EMU,1988,0
EMU,1989,0
EMU,1990,0
EMU,1991,0
EMU,1992,0
EMU,1993,0
EMU,1994,0
EMU,1995,0
EMU,1996,0
EMU,1997,0
EMU,1998,0
EMU,1999,0
EMU,2000,0
EMU,2001,0
EMU,2002,0
EMU,2003,0
EMU,2004,77.66461801
EMU,2005,75.44465044
EMU,2006,80.10573684
EMU,2007,87.41403406
EMU,2008,89.49489888
EMU,2009,88.69210878
EMU,2010,90.38585208
EMU,2011,88.30940606
EMU,2012,84.5895335
EMU,2013,84.66593062
EMU,2014,90.92947829
EMU,2015,90.0170715
EMU,2016,88.3423792
EMU,2017,85.63951803
EMU,2018,78.78918743
EMU,2019,65.13293403
EMU,2020,0
ECS,1960,0
ECS,1961,0
ECS,1962,0
ECS,1963,0
ECS,1964,0
ECS,1965,0
ECS,1966,0
ECS,1967,0
ECS,1968,0
ECS,1969,0
ECS,1970,0
ECS,1971,0
ECS,1972,0
ECS,1973,0
ECS,1974,0
ECS,1975,0
ECS,1976,0
ECS,1977,0
ECS,1978,0
ECS,1979,0
ECS,1980,0
ECS,1981,0
ECS,1982,0
ECS,1983,0
ECS,1984,0
ECS,1985,0
ECS,1986,0
ECS,1987,0
ECS,1988,0
ECS,1989,0
ECS,1990,0
ECS,1991,0
ECS,1992,0
ECS,1993,0
ECS,1994,0
ECS,1995,0
ECS,1996,0
ECS,1997,0
ECS,1998,0
ECS,1999,0
ECS,2000,0
ECS,2001,0
ECS,2002,0
ECS,2003,0
ECS,2004,37.37350101
ECS,2005,38.18838082
ECS,2006,40.07241249
ECS,2007,49.05445154
ECS,2008,54.37768053
ECS,2009,57.4285911
ECS,2010,59.23944805
ECS,2011,60.24745517
ECS,2012,63.4158264
ECS,2013,58.30261373
ECS,2014,61.13732388
ECS,2015,61.83872007
ECS,2016,61.22346184
ECS,2017,62.84906227
ECS,2018,63.19748478
ECS,2019,63.92076836
ECS,2020,0
ECA,1960,0
ECA,1961,0
ECA,1962,0
ECA,1963,0
ECA,1964,0
ECA,1965,0
ECA,1966,0
ECA,1967,0
ECA,1968,0
ECA,1969,0
ECA,1970,0
ECA,1971,0
ECA,1972,0
ECA,1973,0
ECA,1974,0
ECA,1975,0
ECA,1976,0
ECA,1977,0
ECA,1978,0
ECA,1979,0
ECA,1980,0
ECA,1981,0
ECA,1982,0
ECA,1983,0
ECA,1984,0
ECA,1985,0
ECA,1986,0
ECA,1987,0
ECA,1988,0
ECA,1989,0
ECA,1990,0
ECA,1991,0
ECA,1992,0
ECA,1993,0
ECA,1994,0
ECA,1995,0
ECA,1996,0
ECA,1997,0
ECA,1998,0
ECA,1999,0
ECA,2000,0
ECA,2001,0
ECA,2002,0
ECA,2003,0
ECA,2004,9.805168108
ECA,2005,11.36139291
ECA,2006,16.44485439
ECA,2007,23.28522402
ECA,2008,29.48027966
ECA,2009,38.3044203
ECA,2010,36.5444658
ECA,2011,42.38363982
ECA,2012,46.33850726
ECA,2013,48.40178403
ECA,2014,54.76931221
ECA,2015,55.54809573
ECA,2016,55.29196135
ECA,2017,55.66717501
ECA,2018,55.8396956
ECA,2019,58.23948431
ECA,2020,0
TEC,1960,0
TEC,1961,0
TEC,1962,0
TEC,1963,0
TEC,1964,0
TEC,1965,0
TEC,1966,0
TEC,1967,0
TEC,1968,0
TEC,1969,0
TEC,1970,0
TEC,1971,0
TEC,1972,0
TEC,1973,0
TEC,1974,0
TEC,1975,0
TEC,1976,0
TEC,1977,0
TEC,1978,0
TEC,1979,0
TEC,1980,0
TEC,1981,0
TEC,1982,0
TEC,1983,0
TEC,1984,0
TEC,1985,0
TEC,1986,0
TEC,1987,0
TEC,1988,0
TEC,1989,0
TEC,1990,0
TEC,1991,0
TEC,1992,0
TEC,1993,0
TEC,1994,0
TEC,1995,0
TEC,1996,0
TEC,1997,0
TEC,1998,0
TEC,1999,0
TEC,2000,0
TEC,2001,0
TEC,2002,0
TEC,2003,0
TEC,2004,10.41357141
TEC,2005,13.83863588
TEC,2006,17.94326
TEC,2007,26.55328804
TEC,2008,41.28689975
TEC,2009,43.64667489
TEC,2010,47.39974961
TEC,2011,47.16945753
TEC,2012,49.64534
TEC,2013,53.91421497
TEC,2014,57.51179153
TEC,2015,60.61347444
TEC,2016,60.58467447
TEC,2017,61.5884353
TEC,2018,61.98282981
TEC,2019,64.99180552
TEC,2020,0
EUU,1960,0
EUU,1961,0
EUU,1962,0
EUU,1963,0
EUU,1964,0
EUU,1965,0
EUU,1966,0
EUU,1967,0
EUU,1968,0
EUU,1969,0
EUU,1970,0
EUU,1971,0
EUU,1972,0
EUU,1973,0
EUU,1974,0
EUU,1975,0
EUU,1976,0
EUU,1977,0
EUU,1978,0
EUU,1979,0
EUU,1980,0
EUU,1981,0
EUU,1982,0
EUU,1983,0
EUU,1984,0
EUU,1985,0
EUU,1986,0
EUU,1987,0
EUU,1988,0
EUU,1989,0
EUU,1990,0
EUU,1991,0
EUU,1992,0
EUU,1993,0
EUU,1994,0
EUU,1995,0
EUU,1996,0
EUU,1997,0
EUU,1998,0
EUU,1999,0
EUU,2000,0
EUU,2001,0
EUU,2002,0
EUU,2003,0
EUU,2004,59.37553108
EUU,2005,63.51658893
EUU,2006,67.17518366
EUU,2007,70.39232995
EUU,2008,80.00810099
EUU,2009,80.23671154
EUU,2010,78.60673219
EUU,2011,74.78618096
EUU,2012,73.01451464
EUU,2013,68.44197115
EUU,2014,65.12405717
EUU,2015,68.65397994
EUU,2016,69.95643128
EUU,2017,67.77332902
EUU,2018,67.91831715
EUU,2019,64.44145881
EUU,2020,0
FCS,1960,0
FCS,1961,0
FCS,1962,0
FCS,1963,0
FCS,1964,0
FCS,1965,0
FCS,1966,0
FCS,1967,0
FCS,1968,0
FCS,1969,0
FCS,1970,0
FCS,1971,0
FCS,1972,0
FCS,1973,0
FCS,1974,0
FCS,1975,0
FCS,1976,0
FCS,1977,0
FCS,1978,0
FCS,1979,0
FCS,1980,0
FCS,1981,0
FCS,1982,0
FCS,1983,0
FCS,1984,0
FCS,1985,0
FCS,1986,0
FCS,1987,0
FCS,1988,0
FCS,1989,0
FCS,1990,0
FCS,1991,0
FCS,1992,0
FCS,1993,0
FCS,1994,0
FCS,1995,0
FCS,1996,0
FCS,1997,0
FCS,1998,0
FCS,1999,0
FCS,2000,0
FCS,2001,0
FCS,2002,0
FCS,2003,0
FCS,2004,0
FCS,2005,0.603379407
FCS,2006,1.443860149
FCS,2007,2.022591497
FCS,2008,2.320712057
FCS,2009,2.954778815
FCS,2010,2.986904691
FCS,2011,3.2424626
FCS,2012,3.419371386
FCS,2013,3.822151725
FCS,2014,4.320095828
FCS,2015,4.339698995
FCS,2016,4.696760089
FCS,2017,4.863829017
FCS,2018,5.634098006
FCS,2019,0
FCS,2020,0
HPC,1960,0
HPC,1961,0
HPC,1962,0
HPC,1963,0
HPC,1964,0
HPC,1965,0
HPC,1966,0
HPC,1967,0
HPC,1968,0
HPC,1969,0
HPC,1970,0
HPC,1971,0
HPC,1972,0
HPC,1973,0
HPC,1974,0
HPC,1975,0
HPC,1976,0
HPC,1977,0
HPC,1978,0
HPC,1979,0
HPC,1980,0
HPC,1981,0
HPC,1982,0
HPC,1983,0
HPC,1984,0
HPC,1985,0
HPC,1986,0
HPC,1987,0
HPC,1988,0
HPC,1989,0
HPC,1990,0
HPC,1991,0
HPC,1992,0
HPC,1993,0
HPC,1994,0
HPC,1995,0
HPC,1996,0
HPC,1997,0
HPC,1998,0
HPC,1999,0
HPC,2000,0
HPC,2001,0
HPC,2002,0
HPC,2003,0
HPC,2004,0
HPC,2005,0.552060274
HPC,2006,0.589922169
HPC,2007,0.902413053
HPC,2008,1.226044807
HPC,2009,1.541339917
HPC,2010,2.220452002
HPC,2011,2.874745641
HPC,2012,3.590333146
HPC,2013,4.488132864
HPC,2014,4.488609202
HPC,2015,4.678424025
HPC,2016,4.984620978
HPC,2017,4.881259176
HPC,2018,5.186772565
HPC,2019,0
HPC,2020,0
HIC,1960,0
HIC,1961,0
HIC,1962,0
HIC,1963,0
HIC,1964,0
HIC,1965,0
HIC,1966,0
HIC,1967,0
HIC,1968,0
HIC,1969,0
HIC,1970,0
HIC,1971,0
HIC,1972,0
HIC,1973,0
HIC,1974,0
HIC,1975,0
HIC,1976,0
HIC,1977,0
HIC,1978,0
HIC,1979,0
HIC,1980,0
HIC,1981,0
HIC,1982,0
HIC,1983,0
HIC,1984,0
HIC,1985,0
HIC,1986,0
HIC,1987,0
HIC,1988,0
HIC,1989,0
HIC,1990,0
HIC,1991,0
HIC,1992,0
HIC,1993,0
HIC,1994,0
HIC,1995,0
HIC,1996,0
HIC,1997,0
HIC,1998,0
HIC,1999,0
HIC,2000,0
HIC,2001,0
HIC,2002,0
HIC,2003,0
HIC,2004,59.13806541
HIC,2005,62.25221675
HIC,2006,69.45640267
HIC,2007,69.644089
HIC,2008,68.41169976
HIC,2009,69.85908965
HIC,2010,63.13862223
HIC,2011,64.8973883
HIC,2012,65.02704834
HIC,2013,63.35231058
HIC,2014,62.8161782
HIC,2015,67.67716804
HIC,2016,66.77512398
HIC,2017,66.83712579
HIC,2018,67.91831715
HIC,2019,63.54126895
HIC,2020,0
IBD,1960,0
IBD,1961,0
IBD,1962,0
IBD,1963,0
IBD,1964,0
IBD,1965,0
IBD,1966,0
IBD,1967,0
IBD,1968,0
IBD,1969,0
IBD,1970,0
IBD,1971,0
IBD,1972,0
IBD,1973,0
IBD,1974,0
IBD,1975,0
IBD,1976,0
IBD,1977,0
IBD,1978,0
IBD,1979,0
IBD,1980,0
IBD,1981,0
IBD,1982,0
IBD,1983,0
IBD,1984,0
IBD,1985,0
IBD,1986,0
IBD,1987,0
IBD,1988,0
IBD,1989,0
IBD,1990,0
IBD,1991,0
IBD,1992,0
IBD,1993,0
IBD,1994,0
IBD,1995,0
IBD,1996,0
IBD,1997,0
IBD,1998,0
IBD,1999,0
IBD,2000,0
IBD,2001,0
IBD,2002,0
IBD,2003,0
IBD,2004,15.62105826
IBD,2005,14.85580786
IBD,2006,17.94326
IBD,2007,25.32934555
IBD,2008,27.86007629
IBD,2009,29.16818384
IBD,2010,34.04717324
IBD,2011,34.84231575
IBD,2012,37.6899798
IBD,2013,42.01643967
IBD,2014,45.10493236
IBD,2015,46.5544624
IBD,2016,49.62688697
IBD,2017,47.4667022
IBD,2018,49.03326546
IBD,2019,56.45595027
IBD,2020,0
IBT,1960,0
IBT,1961,0
IBT,1962,0
IBT,1963,0
IBT,1964,0
IBT,1965,0
IBT,1966,0
IBT,1967,0
IBT,1968,0
IBT,1969,0
IBT,1970,0
IBT,1971,0
IBT,1972,0
IBT,1973,0
IBT,1974,0
IBT,1975,0
IBT,1976,0
IBT,1977,0
IBT,1978,0
IBT,1979,0
IBT,1980,0
IBT,1981,0
IBT,1982,0
IBT,1983,0
IBT,1984,0
IBT,1985,0
IBT,1986,0
IBT,1987,0
IBT,1988,0
IBT,1989,0
IBT,1990,0
IBT,1991,0
IBT,1992,0
IBT,1993,0
IBT,1994,0
IBT,1995,0
IBT,1996,0
IBT,1997,0
IBT,1998,0
IBT,1999,0
IBT,2000,0
IBT,2001,0
IBT,2002,0
IBT,2003,0
IBT,2004,3.707356328
IBT,2005,5.204040333
IBT,2006,8.543347225
IBT,2007,11.9600617
IBT,2008,13.11478393
IBT,2009,14.42029908
IBT,2010,13.19999126
IBT,2011,13.91138137
IBT,2012,15.42822641
IBT,2013,20.64662816
IBT,2014,22.6595273
IBT,2015,23.4944975
IBT,2016,25.83064584
IBT,2017,27.20690075
IBT,2018,29.31584152
IBT,2019,38.87238132
IBT,2020,0
IDB,1960,0
IDB,1961,0
IDB,1962,0
IDB,1963,0
IDB,1964,0
IDB,1965,0
IDB,1966,0
IDB,1967,0
IDB,1968,0
IDB,1969,0
IDB,1970,0
IDB,1971,0
IDB,1972,0
IDB,1973,0
IDB,1974,0
IDB,1975,0
IDB,1976,0
IDB,1977,0
IDB,1978,0
IDB,1979,0
IDB,1980,0
IDB,1981,0
IDB,1982,0
IDB,1983,0
IDB,1984,0
IDB,1985,0
IDB,1986,0
IDB,1987,0
IDB,1988,0
IDB,1989,0
IDB,1990,0
IDB,1991,0
IDB,1992,0
IDB,1993,0
IDB,1994,0
IDB,1995,0
IDB,1996,0
IDB,1997,0
IDB,1998,0
IDB,1999,0
IDB,2000,0
IDB,2001,0
IDB,2002,0
IDB,2003,0
IDB,2004,0.810423297
IDB,2005,0.969560231
IDB,2006,1.824184167
IDB,2007,3.317017347
IDB,2008,3.394764525
IDB,2009,3.903818174
IDB,2010,4.281220704
IDB,2011,4.409349633
IDB,2012,5.286858927
IDB,2013,6.294350217
IDB,2014,7.268535806
IDB,2015,7.725119597
IDB,2016,9.011469521
IDB,2017,9.504361052
IDB,2018,9.804299437
IDB,2019,8.879154704
IDB,2020,0
IDX,1960,0
IDX,1961,0
IDX,1962,0
IDX,1963,0
IDX,1964,0
IDX,1965,0
IDX,1966,0
IDX,1967,0
IDX,1968,0
IDX,1969,0
IDX,1970,0
IDX,1971,0
IDX,1972,0
IDX,1973,0
IDX,1974,0
IDX,1975,0
IDX,1976,0
IDX,1977,0
IDX,1978,0
IDX,1979,0
IDX,1980,0
IDX,1981,0
IDX,1982,0
IDX,1983,0
IDX,1984,0
IDX,1985,0
IDX,1986,0
IDX,1987,0
IDX,1988,0
IDX,1989,0
IDX,1990,0
IDX,1991,0
IDX,1992,0
IDX,1993,0
IDX,1994,0
IDX,1995,0
IDX,1996,0
IDX,1997,0
IDX,1998,0
IDX,1999,0
IDX,2000,0
IDX,2001,0
IDX,2002,0
IDX,2003,0
IDX,2004,0
IDX,2005,0.592673573
IDX,2006,0.744795094
IDX,2007,1.213773805
IDX,2008,2.320712057
IDX,2009,2.954778815
IDX,2010,3.152175237
IDX,2011,3.709007216
IDX,2012,4.260901316
IDX,2013,4.858504886
IDX,2014,5.108701042
IDX,2015,5.521403752
IDX,2016,5.701021248
IDX,2017,5.525134797
IDX,2018,6.277076655
IDX,2019,0
IDX,2020,0
IDA,1960,0
IDA,1961,0
IDA,1962,0
IDA,1963,0
IDA,1964,0
IDA,1965,0
IDA,1966,0
IDA,1967,0
IDA,1968,0
IDA,1969,0
IDA,1970,0
IDA,1971,0
IDA,1972,0
IDA,1973,0
IDA,1974,0
IDA,1975,0
IDA,1976,0
IDA,1977,0
IDA,1978,0
IDA,1979,0
IDA,1980,0
IDA,1981,0
IDA,1982,0
IDA,1983,0
IDA,1984,0
IDA,1985,0
IDA,1986,0
IDA,1987,0
IDA,1988,0
IDA,1989,0
IDA,1990,0
IDA,1991,0
IDA,1992,0
IDA,1993,0
IDA,1994,0
IDA,1995,0
IDA,1996,0
IDA,1997,0
IDA,1998,0
IDA,1999,0
IDA,2000,0
IDA,2001,0
IDA,2002,0
IDA,2003,0
IDA,2004,0
IDA,2005,0.641687591
IDA,2006,1.065767193
IDA,2007,1.430667153
IDA,2008,2.382990713
IDA,2009,3.05229422
IDA,2010,3.359962417
IDA,2011,3.903597632
IDA,2012,4.316180494
IDA,2013,4.903266937
IDA,2014,5.622094445
IDA,2015,5.960089766
IDA,2016,6.487854942
IDA,2017,7.10394867
IDA,2018,7.226120088
IDA,2019,0
IDA,2020,0
LTE,1960,0
LTE,1961,0
LTE,1962,0
LTE,1963,0
LTE,1964,0
LTE,1965,0
LTE,1966,0
LTE,1967,0
LTE,1968,0
LTE,1969,0
LTE,1970,0
LTE,1971,0
LTE,1972,0
LTE,1973,0
LTE,1974,0
LTE,1975,0
LTE,1976,0
LTE,1977,0
LTE,1978,0
LTE,1979,0
LTE,1980,0
LTE,1981,0
LTE,1982,0
LTE,1983,0
LTE,1984,0
LTE,1985,0
LTE,1986,0
LTE,1987,0
LTE,1988,0
LTE,1989,0
LTE,1990,0
LTE,1991,0
LTE,1992,0
LTE,1993,0
LTE,1994,0
LTE,1995,0
LTE,1996,0
LTE,1997,0
LTE,1998,0
LTE,1999,0
LTE,2000,0
LTE,2001,0
LTE,2002,0
LTE,2003,0
LTE,2004,23.1497961
LTE,2005,27.37986399
LTE,2006,30.49092435
LTE,2007,35.77439911
LTE,2008,40.82522572
LTE,2009,43.64667489
LTE,2010,45.3321708
LTE,2011,47.82912585
LTE,2012,50.02143875
LTE,2013,53.28104156
LTE,2014,55.32280949
LTE,2015,56.19654583
LTE,2016,60.00612
LTE,2017,59.44062
LTE,2018,59.85226
LTE,2019,56.56174546
LTE,2020,0
LCN,1960,0
LCN,1961,0
LCN,1962,0
LCN,1963,0
LCN,1964,0
LCN,1965,0
LCN,1966,0
LCN,1967,0
LCN,1968,0
LCN,1969,0
LCN,1970,0
LCN,1971,0
LCN,1972,0
LCN,1973,0
LCN,1974,0
LCN,1975,0
LCN,1976,0
LCN,1977,0
LCN,1978,0
LCN,1979,0
LCN,1980,0
LCN,1981,0
LCN,1982,0
LCN,1983,0
LCN,1984,0
LCN,1985,0
LCN,1986,0
LCN,1987,0
LCN,1988,0
LCN,1989,0
LCN,1990,0
LCN,1991,0
LCN,1992,0
LCN,1993,0
LCN,1994,0
LCN,1995,0
LCN,1996,0
LCN,1997,0
LCN,1998,0
LCN,1999,0
LCN,2000,0
LCN,2001,0
LCN,2002,0
LCN,2003,0
LCN,2004,19.26640488
LCN,2005,22.25283911
LCN,2006,23.91846351
LCN,2007,25.6664213
LCN,2008,27.23479158
LCN,2009,28.66619468
LCN,2010,33.90172937
LCN,2011,31.00175037
LCN,2012,35.29010989
LCN,2013,39.7825734
LCN,2014,40.17060474
LCN,2015,40.66375764
LCN,2016,40.65588555
LCN,2017,40.84019237
LCN,2018,41.3648132
LCN,2019,43.13681818
LCN,2020,0
LAC,1960,0
LAC,1961,0
LAC,1962,0
LAC,1963,0
LAC,1964,0
LAC,1965,0
LAC,1966,0
LAC,1967,0
LAC,1968,0
LAC,1969,0
LAC,1970,0
LAC,1971,0
LAC,1972,0
LAC,1973,0
LAC,1974,0
LAC,1975,0
LAC,1976,0
LAC,1977,0
LAC,1978,0
LAC,1979,0
LAC,1980,0
LAC,1981,0
LAC,1982,0
LAC,1983,0
LAC,1984,0
LAC,1985,0
LAC,1986,0
LAC,1987,0
LAC,1988,0
LAC,1989,0
LAC,1990,0
LAC,1991,0
LAC,1992,0
LAC,1993,0
LAC,1994,0
LAC,1995,0
LAC,1996,0
LAC,1997,0
LAC,1998,0
LAC,1999,0
LAC,2000,0
LAC,2001,0
LAC,2002,0
LAC,2003,0
LAC,2004,17.60156712
LAC,2005,20.76337532
LAC,2006,22.67315506
LAC,2007,25.32934555
LAC,2008,27.10979917
LAC,2009,27.50778028
LAC,2010,28.73319747
LAC,2011,28.16393003
LAC,2012,31.15099285
LAC,2013,33.32813498
LAC,2014,34.29920984
LAC,2015,36.58286771
LAC,2016,37.93860987
LAC,2017,38.6414813
LAC,2018,36.85930094
LAC,2019,41.28129542
LAC,2020,0
TLA,1960,0
TLA,1961,0
TLA,1962,0
TLA,1963,0
TLA,1964,0
TLA,1965,0
TLA,1966,0
TLA,1967,0
TLA,1968,0
TLA,1969,0
TLA,1970,0
TLA,1971,0
TLA,1972,0
TLA,1973,0
TLA,1974,0
TLA,1975,0
TLA,1976,0
TLA,1977,0
TLA,1978,0
TLA,1979,0
TLA,1980,0
TLA,1981,0
TLA,1982,0
TLA,1983,0
TLA,1984,0
TLA,1985,0
TLA,1986,0
TLA,1987,0
TLA,1988,0
TLA,1989,0
TLA,1990,0
TLA,1991,0
TLA,1992,0
TLA,1993,0
TLA,1994,0
TLA,1995,0
TLA,1996,0
TLA,1997,0
TLA,1998,0
TLA,1999,0
TLA,2000,0
TLA,2001,0
TLA,2002,0
TLA,2003,0
TLA,2004,19.26640488
TLA,2005,22.25283911
TLA,2006,23.91846351
TLA,2007,25.6664213
TLA,2008,27.23479158
TLA,2009,28.66619468
TLA,2010,33.90172937
TLA,2011,31.00175037
TLA,2012,35.29010989
TLA,2013,39.7825734
TLA,2014,40.17060474
TLA,2015,40.66375764
TLA,2016,40.65588555
TLA,2017,40.84019237
TLA,2018,41.3648132
TLA,2019,43.13681818
TLA,2020,0
LDC,1960,0
LDC,1961,0
LDC,1962,0
LDC,1963,0
LDC,1964,0
LDC,1965,0
LDC,1966,0
LDC,1967,0
LDC,1968,0
LDC,1969,0
LDC,1970,0
LDC,1971,0
LDC,1972,0
LDC,1973,0
LDC,1974,0
LDC,1975,0
LDC,1976,0
LDC,1977,0
LDC,1978,0
LDC,1979,0
LDC,1980,0
LDC,1981,0
LDC,1982,0
LDC,1983,0
LDC,1984,0
LDC,1985,0
LDC,1986,0
LDC,1987,0
LDC,1988,0
LDC,1989,0
LDC,1990,0
LDC,1991,0
LDC,1992,0
LDC,1993,0
LDC,1994,0
LDC,1995,0
LDC,1996,0
LDC,1997,0
LDC,1998,0
LDC,1999,0
LDC,2000,0
LDC,2001,0
LDC,2002,0
LDC,2003,0
LDC,2004,0
LDC,2005,0.247661303
LDC,2006,0
LDC,2007,0
LDC,2008,1.486924225
LDC,2009,1.960800333
LDC,2010,2.451792938
LDC,2011,3.177726257
LDC,2012,3.815113649
LDC,2013,4.633522202
LDC,2014,4.521610214
LDC,2015,4.719488791
LDC,2016,4.984620978
LDC,2017,4.881259176
LDC,2018,5.580612979
LDC,2019,0
LDC,2020,0
LMY,1960,0
LMY,1961,0
LMY,1962,0
LMY,1963,0
LMY,1964,0
LMY,1965,0
LMY,1966,0
LMY,1967,0
LMY,1968,0
LMY,1969,0
LMY,1970,0
LMY,1971,0
LMY,1972,0
LMY,1973,0
LMY,1974,0
LMY,1975,0
LMY,1976,0
LMY,1977,0
LMY,1978,0
LMY,1979,0
LMY,1980,0
LMY,1981,0
LMY,1982,0
LMY,1983,0
LMY,1984,0
LMY,1985,0
LMY,1986,0
LMY,1987,0
LMY,1988,0
LMY,1989,0
LMY,1990,0
LMY,1991,0
LMY,1992,0
LMY,1993,0
LMY,1994,0
LMY,1995,0
LMY,1996,0
LMY,1997,0
LMY,1998,0
LMY,1999,0
LMY,2000,0
LMY,2001,0
LMY,2002,0
LMY,2003,0
LMY,2004,3.17382037
LMY,2005,4.48819622
LMY,2006,7.578459441
LMY,2007,10.47313609
LMY,2008,9.989824437
LMY,2009,12.82347583
LMY,2010,8.955168067
LMY,2011,10.84565165
LMY,2012,11.49303048
LMY,2013,15.42450031
LMY,2014,17.72610691
LMY,2015,18.81227
LMY,2016,23.57588574
LMY,2017,24.10078314
LMY,2018,25.73973368
LMY,2019,35.08542853
LMY,2020,0
LIC,1960,0
LIC,1961,0
LIC,1962,0
LIC,1963,0
LIC,1964,0
LIC,1965,0
LIC,1966,0
LIC,1967,0
LIC,1968,0
LIC,1969,0
LIC,1970,0
LIC,1971,0
LIC,1972,0
LIC,1973,0
LIC,1974,0
LIC,1975,0
LIC,1976,0
LIC,1977,0
LIC,1978,0
LIC,1979,0
LIC,1980,0
LIC,1981,0
LIC,1982,0
LIC,1983,0
LIC,1984,0
LIC,1985,0
LIC,1986,0
LIC,1987,0
LIC,1988,0
LIC,1989,0
LIC,1990,0
LIC,1991,0
LIC,1992,0
LIC,1993,0
LIC,1994,0
LIC,1995,0
LIC,1996,0
LIC,1997,0
LIC,1998,0
LIC,1999,0
LIC,2000,0
LIC,2001,0
LIC,2002,0
LIC,2003,0
LIC,2004,0
LIC,2005,0.241578789
LIC,2006,0.374098858
LIC,2007,0.618584879
LIC,2008,1.197607765
LIC,2009,1.333354113
LIC,2010,1.459953643
LIC,2011,1.562823522
LIC,2012,2.076986227
LIC,2013,3.330123293
LIC,2014,2.627880013
LIC,2015,2.875558256
LIC,2016,2.552288034
LIC,2017,3.384349909
LIC,2018,4.054819748
LIC,2019,0
LIC,2020,0
LMC,1960,0
LMC,1961,0
LMC,1962,0
LMC,1963,0
LMC,1964,0
LMC,1965,0
LMC,1966,0
LMC,1967,0
LMC,1968,0
LMC,1969,0
LMC,1970,0
LMC,1971,0
LMC,1972,0
LMC,1973,0
LMC,1974,0
LMC,1975,0
LMC,1976,0
LMC,1977,0
LMC,1978,0
LMC,1979,0
LMC,1980,0
LMC,1981,0
LMC,1982,0
LMC,1983,0
LMC,1984,0
LMC,1985,0
LMC,1986,0
LMC,1987,0
LMC,1988,0
LMC,1989,0
LMC,1990,0
LMC,1991,0
LMC,1992,0
LMC,1993,0
LMC,1994,0
LMC,1995,0
LMC,1996,0
LMC,1997,0
LMC,1998,0
LMC,1999,0
LMC,2000,0
LMC,2001,0
LMC,2002,0
LMC,2003,0
LMC,2004,2.642587622
LMC,2005,2.599117225
LMC,2006,3.493242519
LMC,2007,5.043656904
LMC,2008,6.277098
LMC,2009,7.942942695
LMC,2010,7.8500309
LMC,2011,8.904425586
LMC,2012,9.394272981
LMC,2013,10.70372901
LMC,2014,11.16242211
LMC,2015,13.33795012
LMC,2016,15.68854623
LMC,2017,16.72289285
LMC,2018,18.78910999
LMC,2019,22.68047863
LMC,2020,0
MEA,1960,0
MEA,1961,0
MEA,1962,0
MEA,1963,0
MEA,1964,0
MEA,1965,0
MEA,1966,0
MEA,1967,0
MEA,1968,0
MEA,1969,0
MEA,1970,0
MEA,1971,0
MEA,1972,0
MEA,1973,0
MEA,1974,0
MEA,1975,0
MEA,1976,0
MEA,1977,0
MEA,1978,0
MEA,1979,0
MEA,1980,0
MEA,1981,0
MEA,1982,0
MEA,1983,0
MEA,1984,0
MEA,1985,0
MEA,1986,0
MEA,1987,0
MEA,1988,0
MEA,1989,0
MEA,1990,0
MEA,1991,0
MEA,1992,0
MEA,1993,0
MEA,1994,0
MEA,1995,0
MEA,1996,0
MEA,1997,0
MEA,1998,0
MEA,1999,0
MEA,2000,0
MEA,2001,0
MEA,2002,0
MEA,2003,0
MEA,2004,8.328629586
MEA,2005,9.680796646
MEA,2006,11.05257581
MEA,2007,14.19089335
MEA,2008,16.26907918
MEA,2009,18.23720032
MEA,2010,22.5029645
MEA,2011,23.13648306
MEA,2012,23.86790601
MEA,2013,24.89564729
